omega,amp
5.5,0.08605044936517181
5.415254237288136,0.08878977721978529
5.330508474576272,0.09189370746683556
5.245762711864407,0.09504834127326345
5.161016949152542,0.09812355428707062
5.076271186440678,0.10154075299668983
4.991525423728813,0.1050909568455785
4.906779661016949,0.10887702368960342
4.822033898305085,0.11289982974839949
4.737288135593221,0.11734768059681491
4.652542372881356,0.12162669500134318
4.567796610169491,0.1263237632410047
4.483050847457627,0.1314212028349408
4.398305084745763,0.13708227336549994
4.313559322033898,0.14251544379011036
4.228813559322034,0.14872822024217125
4.1440677966101696,0.15525545943976765
4.059322033898305,0.16205799250428232
3.9745762711864407,0.1696354804215259
3.889830508474576,0.17767488689133654
3.805084745762712,0.1860303931909036
3.7203389830508478,0.1953173925474998
3.635593220338983,0.20526672536873203
3.5508474576271185,0.21606534966419366
3.4661016949152543,0.2276782338243879
3.38135593220339,0.2404673379773817
3.2966101694915255,0.2545184627313093
3.211864406779661,0.26955849588355013
3.1271186440677967,0.2858204563685659
3.0423728813559325,0.303996178009973
2.957627118644068,0.32436073228598167
2.8728813559322033,0.34651677843196405
2.788135593220339,0.37188486394991893
2.703389830508475,0.3999732808099207
2.6186440677966103,0.43110117037758766
2.5338983050847457,0.46731396162019134
2.4491525423728815,0.5091481414757517
2.3644067796610173,0.5569743232958129
2.2796610169491527,0.6144532575431525
2.194915254237288,0.6837695034876538
2.110169491525424,0.7695938837333249
2.0254237288135597,3.244391739319897
1.940677966101695,3.1204964425208885
1.8559322033898304,2.996888043649279
1.7711864406779663,2.8755018185561285
1.686440677966102,2.7568452342279617
1.6016949152542375,2.6410600734891982
1.5169491525423728,2.529755369523617
1.4322033898305087,2.421712706250752
1.3474576271186445,2.3193405103256692
1.2627118644067803,2.2222073794818096
1.1779661016949152,2.132224023511344
1.093220338983051,2.050338174366368
1.0084745762711869,1.977139685368786
0.9237288135593218,1.9158744302097483
0.8389830508474576,1.8704360352021658
0.7542372881355934,1.8493124242202912
0.6694915254237293,1.871302831127565
0.5847457627118651,1.9903112771278157
0.5,1.7385435571904178
