omega,amp
0.5,1.1102785442948613
0.5847457627118644,1.1511320232579139
0.6694915254237288,1.519177653756835
0.7542372881355932,1.3732749335493155
0.8389830508474576,1.321642088591992
0.923728813559322,1.2966639954017067
1.0084745762711864,1.3658328074871378
1.0932203389830508,1.3551177229438496
1.1779661016949152,1.3403639306306476
1.2627118644067796,1.3689397642056695
1.347457627118644,1.4026397123889878
1.4322033898305084,1.4405360701424537
1.5169491525423728,1.4819040397744154
1.6016949152542372,1.5260365721772005
1.6864406779661016,1.5727207538761114
1.771186440677966,1.6220742654820097
1.8559322033898304,1.673254607200826
1.9406779661016949,1.7263950285302867
2.0254237288135593,1.7810993867558547
2.110169491525424,1.8373326744298573
2.194915254237288,1.8946779371488032
2.2796610169491522,1.9532691394248172
2.364406779661017,2.0130243598290365
2.4491525423728815,2.0734628833382565
2.5338983050847457,2.1347551293973774
2.61864406779661,2.1966868938188258
2.7033898305084745,2.25919040350721
2.788135593220339,2.3225442448469527
2.8728813559322033,0.3551758456276445
2.9576271186440675,0.3299108960393047
3.042372881355932,0.3082105901867609
3.1271186440677967,0.28925829152793575
3.211864406779661,0.2721023747879942
3.296610169491525,0.25629439437712453
3.3813559322033897,0.24240370124711075
3.4661016949152543,0.22951950235331164
3.5508474576271185,0.21719773091431038
3.6355932203389827,0.20614530225495925
3.7203389830508473,0.19625521309504979
3.805084745762712,0.18661690573503076
3.889830508474576,0.17798649314531828
3.9745762711864403,0.169989425656713
4.0593220338983045,0.16243879163186184
4.1440677966101696,0.15551665796029446
4.228813559322034,0.14889984506905563
4.313559322033898,0.14290346729493175
4.398305084745763,0.13709425986426005
4.483050847457627,0.13153393019286824
4.567796610169491,0.12660706539535135
4.6525423728813555,0.12174763689035681
4.73728813559322,0.11718464608579676
4.822033898305085,0.11306146207203013
4.906779661016949,0.10910564597262537
4.991525423728813,0.10519345967262883
5.076271186440678,0.10152958941810847
5.161016949152542,0.09819676534358585
5.245762711864407,0.09496760969242903
5.330508474576271,0.09181540381227651
5.415254237288135,0.08892983424412526
5.5,0.08623964446549762
