alpha,gamma,steady_time
0.5816326530612245,2.1122448979591835,24.700000000000003
0.5816326530612245,2.1530612244897958,26.450000000000003
0.5816326530612245,2.193877551020408,26.55
0.5816326530612245,2.2346938775510203,25.75
0.5816326530612245,2.2755102040816326,25.25
0.5816326530612245,2.316326530612245,25.25
0.5816326530612245,2.357142857142857,26.650000000000002
0.5816326530612245,2.3979591836734695,28.05
0.5816326530612245,2.4387755102040813,9.35
0.5816326530612245,2.479591836734694,51.85
0.5816326530612245,2.520408163265306,49.900000000000006
0.5816326530612245,2.561224489795918,48.45
0.5816326530612245,2.6020408163265305,47.6
0.5816326530612245,2.642857142857143,46.650000000000006
0.5816326530612245,2.683673469387755,46.050000000000004
0.5816326530612245,2.724489795918367,45.2
0.5816326530612245,2.7653061224489797,44.800000000000004
0.5816326530612245,2.8061224489795915,44.25
0.5816326530612245,2.8469387755102042,43.6
0.5816326530612245,2.887755102040816,43.25
0.5816326530612245,2.9285714285714284,42.900000000000006
0.5816326530612245,2.9693877551020407,42.25
0.5816326530612245,3.010204081632653,41.95
0.5816326530612245,3.0510204081632653,41.650000000000006
0.5816326530612245,3.091836734693877,41.400000000000006
0.5816326530612245,3.13265306122449,41.1
0.5816326530612245,3.1734693877551017,40.5
0.5816326530612245,3.2142857142857144,40.25
0.5816326530612245,3.2551020408163263,40.050000000000004
0.5816326530612245,3.2959183673469385,39.85
0.5816326530612245,3.336734693877551,39.7
0.5816326530612245,3.377551020408163,39.5
0.5816326530612245,3.4183673469387754,39.050000000000004
0.5816326530612245,3.4591836734693877,38.85
0.5816326530612245,3.5,38.650000000000006
0.6020408163265306,1.5,21.200000000000003
0.6020408163265306,1.5408163265306123,21.25
0.6020408163265306,1.5816326530612246,21.25
0.6020408163265306,1.6224489795918366,21.3
0.6020408163265306,1.663265306122449,21.450000000000003
0.6020408163265306,1.7040816326530612,21.650000000000002
0.6020408163265306,1.7448979591836735,21.85
0.6020408163265306,1.7857142857142856,23.5
0.6020408163265306,1.8265306122448979,23.700000000000003
0.6020408163265306,1.8673469387755102,23.8
0.6020408163265306,1.9081632653061225,23.75
0.6020408163265306,1.9489795918367347,25.0
0.6020408163265306,1.989795918367347,25.05
0.6020408163265306,2.0306122448979593,24.950000000000003
0.6020408163265306,2.071428571428571,24.75
0.6020408163265306,2.1122448979591835,24.450000000000003
0.6020408163265306,2.1530612244897958,26.5
0.6020408163265306,2.193877551020408,26.05
0.6020408163265306,2.2346938775510203,25.1
0.6020408163265306,2.2755102040816326,25.3
0.6020408163265306,2.316326530612245,26.5
0.6020408163265306,2.357142857142857,27.900000000000002
0.6020408163265306,2.3979591836734695,30.900000000000002
0.6020408163265306,2.4387755102040813,54.35
0.6020408163265306,2.479591836734694,51.050000000000004
0.6020408163265306,2.520408163265306,49.400000000000006
0.6020408163265306,2.561224489795918,48.2
0.6020408163265306,2.6020408163265305,47.050000000000004
0.6020408163265306,2.642857142857143,46.5
0.6020408163265306,2.683673469387755,45.550000000000004
0.6020408163265306,2.724489795918367,45.1
0.6020408163265306,2.7653061224489797,44.650000000000006
0.6020408163265306,2.8061224489795915,43.900000000000006
0.6020408163265306,2.8469387755102042,43.550000000000004
0.6020408163265306,2.887755102040816,43.150000000000006
0.6020408163265306,2.9285714285714284,42.800000000000004
0.6020408163265306,2.9693877551020407,42.2
0.6020408163265306,3.010204081632653,41.900000000000006
0.6020408163265306,3.0510204081632653,41.6
0.6020408163265306,3.091836734693877,41.35
0.6020408163265306,3.13265306122449,40.800000000000004
0.6020408163265306,3.1734693877551017,40.45
0.6020408163265306,3.2142857142857144,40.2
0.6020408163265306,3.2551020408163263,40.0
0.6020408163265306,3.2959183673469385,39.85
0.6020408163265306,3.336734693877551,39.7
0.6020408163265306,3.377551020408163,39.45
0.6020408163265306,3.4183673469387754,39.0
0.6020408163265306,3.4591836734693877,38.800000000000004
0.6020408163265306,3.5,38.6
0.6224489795918368,1.5,20.8
0.6224489795918368,1.5408163265306123,20.950000000000003
0.6224489795918368,1.5816326530612246,21.1
0.6224489795918368,1.6224489795918366,21.3
0.6224489795918368,1.663265306122449,21.5
0.6224489795918368,1.7040816326530612,21.700000000000003
0.6224489795918368,1.7448979591836735,23.25
0.6224489795918368,1.7857142857142856,23.6
0.6224489795918368,1.8265306122448979,23.700000000000003
0.6224489795918368,1.8673469387755102,23.700000000000003
0.6224489795918368,1.9081632653061225,23.5
0.6224489795918368,1.9489795918367347,25.0
0.6224489795918368,1.989795918367347,24.950000000000003
0.6224489795918368,2.0306122448979593,24.75
0.6224489795918368,2.071428571428571,24.450000000000003
0.6224489795918368,2.1122448979591835,26.400000000000002
0.6224489795918368,2.1530612244897958,26.200000000000003
0.6224489795918368,2.193877551020408,25.0
0.6224489795918368,2.2346938775510203,25.200000000000003
0.6224489795918368,2.2755102040816326,25.1
0.6224489795918368,2.316326530612245,26.55
0.6224489795918368,2.357142857142857,29.150000000000002
0.6224489795918368,2.3979591836734695,9.4
0.6224489795918368,2.4387755102040813,52.400000000000006
0.6224489795918368,2.479591836734694,50.050000000000004
0.6224489795918368,2.520408163265306,48.650000000000006
0.6224489795918368,2.561224489795918,47.900000000000006
0.6224489795918368,2.6020408163265305,46.85
0.6224489795918368,2.642857142857143,46.300000000000004
0.6224489795918368,2.683673469387755,45.400000000000006
0.6224489795918368,2.724489795918367,45.0
0.6224489795918368,2.7653061224489797,44.550000000000004
0.6224489795918368,2.8061224489795915,43.800000000000004
0.6224489795918368,2.8469387755102042,43.45
0.6224489795918368,2.887755102040816,43.1
0.6224489795918368,2.9285714285714284,42.7
0.6224489795918368,2.9693877551020407,42.150000000000006
0.6224489795918368,3.010204081632653,41.85
0.6224489795918368,3.0510204081632653,41.550000000000004
0.6224489795918368,3.091836734693877,41.300000000000004
0.6224489795918368,3.13265306122449,40.7
0.6224489795918368,3.1734693877551017,40.400000000000006
0.6224489795918368,3.2142857142857144,40.150000000000006
0.6224489795918368,3.2551020408163263,39.95
0.6224489795918368,3.2959183673469385,39.800000000000004
0.6224489795918368,3.336734693877551,39.650000000000006
0.6224489795918368,3.377551020408163,39.150000000000006
0.6224489795918368,3.4183673469387754,38.95
0.6224489795918368,3.4591836734693877,38.75
0.6224489795918368,3.5,38.550000000000004
0.6428571428571428,1.5,20.5
0.6428571428571428,1.5408163265306123,20.85
0.6428571428571428,1.5816326530612246,21.1
0.6428571428571428,1.6224489795918366,21.35
0.6428571428571428,1.663265306122449,21.55
0.6428571428571428,1.7040816326530612,21.700000000000003
0.6428571428571428,1.7448979591836735,23.450000000000003
0.6428571428571428,1.7857142857142856,23.6
0.6428571428571428,1.8265306122448979,23.6
0.6428571428571428,1.8673469387755102,23.5
0.6428571428571428,1.9081632653061225,24.8
0.6428571428571428,1.9489795918367347,24.900000000000002
0.6428571428571428,1.989795918367347,24.700000000000003
0.6428571428571428,2.0306122448979593,24.400000000000002
0.6428571428571428,2.071428571428571,24.150000000000002
0.6428571428571428,2.1122448979591835,26.3
0.6428571428571428,2.1530612244897958,23.8
0.6428571428571428,2.193877551020408,25.1
0.6428571428571428,2.2346938775510203,25.150000000000002
0.6428571428571428,2.2755102040816326,26.5
0.6428571428571428,2.316326530612245,27.900000000000002
0.6428571428571428,2.357142857142857,30.900000000000002
0.6428571428571428,2.3979591836734695,48.7
0.6428571428571428,2.4387755102040813,51.25
0.6428571428571428,2.479591836734694,49.650000000000006
0.6428571428571428,2.520408163265306,48.400000000000006
0.6428571428571428,2.561224489795918,47.550000000000004
0.6428571428571428,2.6020408163265305,46.7
0.6428571428571428,2.642857142857143,46.150000000000006
0.6428571428571428,2.683673469387755,45.300000000000004
0.6428571428571428,2.724489795918367,44.900000000000006
0.6428571428571428,2.7653061224489797,44.45
0.6428571428571428,2.8061224489795915,43.7
0.6428571428571428,2.8469387755102042,43.35
0.6428571428571428,2.887755102040816,43.0
0.6428571428571428,2.9285714285714284,42.35
0.6428571428571428,2.9693877551020407,42.050000000000004
0.6428571428571428,3.010204081632653,41.800000000000004
0.6428571428571428,3.0510204081632653,41.5
0.6428571428571428,3.091836734693877,41.25
0.6428571428571428,3.13265306122449,40.650000000000006
0.6428571428571428,3.1734693877551017,40.35
0.6428571428571428,3.2142857142857144,40.1
0.6428571428571428,3.2551020408163263,39.95
0.6428571428571428,3.2959183673469385,39.800000000000004
0.6428571428571428,3.336734693877551,39.6
0.6428571428571428,3.377551020408163,39.1
0.6428571428571428,3.4183673469387754,38.900000000000006
0.6428571428571428,3.4591836734693877,38.7
0.6428571428571428,3.5,38.550000000000004
0.6632653061224489,1.5,20.55
0.6632653061224489,1.5408163265306123,20.900000000000002
0.6632653061224489,1.5816326530612246,21.150000000000002
0.6632653061224489,1.6224489795918366,21.400000000000002
0.6632653061224489,1.663265306122449,21.55
0.6632653061224489,1.7040816326530612,23.3
0.6632653061224489,1.7448979591836735,23.5
0.6632653061224489,1.7857142857142856,23.5
0.6632653061224489,1.8265306122448979,23.400000000000002
0.6632653061224489,1.8673469387755102,23.200000000000003
0.6632653061224489,1.9081632653061225,24.8
0.6632653061224489,1.9489795918367347,24.700000000000003
0.6632653061224489,1.989795918367347,24.400000000000002
0.6632653061224489,2.0306122448979593,24.150000000000002
0.6632653061224489,2.071428571428571,26.25
0.6632653061224489,2.1122448979591835,25.650000000000002
0.6632653061224489,2.1530612244897958,24.900000000000002
0.6632653061224489,2.193877551020408,25.150000000000002
0.6632653061224489,2.2346938775510203,26.3
0.6632653061224489,2.2755102040816326,26.450000000000003
0.6632653061224489,2.316326530612245,29.3
0.6632653061224489,2.357142857142857,9.4
0.6632653061224489,2.3979591836734695,52.6
0.6632653061224489,2.4387755102040813,50.2
0.6632653061224489,2.479591836734694,48.800000000000004
0.6632653061224489,2.520408163265306,48.1
0.6632653061224489,2.561224489795918,47.050000000000004
0.6632653061224489,2.6020408163265305,46.550000000000004
0.6632653061224489,2.642857142857143,45.6
0.6632653061224489,2.683673469387755,45.2
0.6632653061224489,2.724489795918367,44.800000000000004
0.6632653061224489,2.7653061224489797,44.050000000000004
0.6632653061224489,2.8061224489795915,43.650000000000006
0.6632653061224489,2.8469387755102042,43.300000000000004
0.6632653061224489,2.887755102040816,42.95
0.6632653061224489,2.9285714285714284,42.300000000000004
0.6632653061224489,2.9693877551020407,42.0
0.6632653061224489,3.010204081632653,41.7
0.6632653061224489,3.0510204081632653,41.45
0.6632653061224489,3.091836734693877,41.150000000000006
0.6632653061224489,3.13265306122449,40.6
0.6632653061224489,3.1734693877551017,40.300000000000004
0.6632653061224489,3.2142857142857144,40.1
0.6632653061224489,3.2551020408163263,39.900000000000006
0.6632653061224489,3.2959183673469385,39.75
0.6632653061224489,3.336734693877551,39.550000000000004
0.6632653061224489,3.377551020408163,39.050000000000004
0.6632653061224489,3.4183673469387754,38.85
0.6632653061224489,3.4591836734693877,38.650000000000006
0.6632653061224489,3.5,38.5
0.6836734693877551,1.5,20.650000000000002
0.6836734693877551,1.5408163265306123,21.0
0.6836734693877551,1.5816326530612246,21.200000000000003
0.6836734693877551,1.6224489795918366,21.35
0.6836734693877551,1.663265306122449,22.950000000000003
0.6836734693877551,1.7040816326530612,23.35
0.6836734693877551,1.7448979591836735,23.400000000000002
0.6836734693877551,1.7857142857142856,23.35
0.6836734693877551,1.8265306122448979,23.150000000000002
0.6836734693877551,1.8673469387755102,22.85
0.6836734693877551,1.9081632653061225,24.650000000000002
0.6836734693877551,1.9489795918367347,24.400000000000002
0.6836734693877551,1.989795918367347,24.1
0.6836734693877551,2.0306122448979593,24.0
0.6836734693877551,2.071428571428571,25.85
0.6836734693877551,2.1122448979591835,23.650000000000002
0.6836734693877551,2.1530612244897958,25.1
0.6836734693877551,2.193877551020408,25.05
0.6836734693877551,2.2346938775510203,26.450000000000003
0.6836734693877551,2.2755102040816326,27.85
0.6836734693877551,2.316326530612245,30.8
0.6836734693877551,2.357142857142857,46.300000000000004
0.6836734693877551,2.3979591836734695,45.6
0.6836734693877551,2.4387755102040813,49.800000000000004
0.6836734693877551,2.479591836734694,48.550000000000004
0.6836734693877551,2.520408163265306,47.85
0.6836734693877551,2.561224489795918,46.900000000000006
0.6836734693877551,2.6020408163265305,46.35
0.6836734693877551,2.642857142857143,45.5
0.6836734693877551,2.683673469387755,45.1
0.6836734693877551,2.724489795918367,44.650000000000006
0.6836734693877551,2.7653061224489797,43.900000000000006
0.6836734693877551,2.8061224489795915,43.550000000000004
0.6836734693877551,2.8469387755102042,43.2
0.6836734693877551,2.887755102040816,42.85
0.6836734693877551,2.9285714285714284,42.25
0.6836734693877551,2.9693877551020407,41.95
0.6836734693877551,3.010204081632653,41.650000000000006
0.6836734693877551,3.0510204081632653,41.400000000000006
0.6836734693877551,3.091836734693877,40.85
0.6836734693877551,3.13265306122449,40.550000000000004
0.6836734693877551,3.1734693877551017,40.25
0.6836734693877551,3.2142857142857144,40.050000000000004
0.6836734693877551,3.2551020408163263,39.900000000000006
0.6836734693877551,3.2959183673469385,39.75
0.6836734693877551,3.336734693877551,39.5
0.6836734693877551,3.377551020408163,39.0
0.6836734693877551,3.4183673469387754,38.800000000000004
0.6836734693877551,3.4591836734693877,38.650000000000006
0.6836734693877551,3.5,38.45
0.7040816326530612,1.5,20.75
0.7040816326530612,1.5408163265306123,21.05
0.7040816326530612,1.5816326530612246,21.200000000000003
0.7040816326530612,1.6224489795918366,21.3
0.7040816326530612,1.663265306122449,23.200000000000003
0.7040816326530612,1.7040816326530612,23.3
0.7040816326530612,1.7448979591836735,23.25
0.7040816326530612,1.7857142857142856,23.1
0.7040816326530612,1.8265306122448979,22.8
0.7040816326530612,1.8673469387755102,24.450000000000003
0.7040816326530612,1.9081632653061225,24.3
0.7040816326530612,1.9489795918367347,24.05
0.7040816326530612,1.989795918367347,23.950000000000003
0.7040816326530612,2.0306122448979593,25.8
0.7040816326530612,2.071428571428571,23.700000000000003
0.7040816326530612,2.1122448979591835,24.950000000000003
0.7040816326530612,2.1530612244897958,25.1
0.7040816326530612,2.193877551020408,26.35
0.7040816326530612,2.2346938775510203,27.55
0.7040816326530612,2.2755102040816326,29.3
0.7040816326530612,2.316326530612245,9.450000000000001
0.7040816326530612,2.357142857142857,44.5
0.7040816326530612,2.3979591836734695,50.2
0.7040816326530612,2.4387755102040813,49.400000000000006
0.7040816326530612,2.479591836734694,48.300000000000004
0.7040816326530612,2.520408163265306,47.2
0.7040816326530612,2.561224489795918,46.75
0.7040816326530612,2.6020408163265305,46.2
0.7040816326530612,2.642857142857143,45.35
0.7040816326530612,2.683673469387755,45.0
0.7040816326530612,2.724489795918367,44.550000000000004
0.7040816326530612,2.7653061224489797,43.800000000000004
0.7040816326530612,2.8061224489795915,43.45
0.7040816326530612,2.8469387755102042,43.150000000000006
0.7040816326530612,2.887755102040816,42.800000000000004
0.7040816326530612,2.9285714285714284,42.2
0.7040816326530612,2.9693877551020407,41.900000000000006
0.7040816326530612,3.010204081632653,41.6
0.7040816326530612,3.0510204081632653,41.35
0.7040816326530612,3.091836734693877,40.75
0.7040816326530612,3.13265306122449,40.5
0.7040816326530612,3.1734693877551017,40.25
0.7040816326530612,3.2142857142857144,40.0
0.7040816326530612,3.2551020408163263,39.85
0.7040816326530612,3.2959183673469385,39.7
0.7040816326530612,3.336734693877551,39.45
0.7040816326530612,3.377551020408163,39.0
0.7040816326530612,3.4183673469387754,38.800000000000004
0.7040816326530612,3.4591836734693877,38.6
0.7040816326530612,3.5,38.45
0.7244897959183674,1.5,20.85
0.7244897959183674,1.5408163265306123,21.0
0.7244897959183674,1.5816326530612246,21.150000000000002
0.7244897959183674,1.6224489795918366,22.85
0.7244897959183674,1.663265306122449,23.150000000000002
0.7244897959183674,1.7040816326530612,23.150000000000002
0.7244897959183674,1.7448979591836735,23.0
0.7244897959183674,1.7857142857142856,22.8
0.7244897959183674,1.8265306122448979,22.55
0.7244897959183674,1.8673469387755102,22.35
0.7244897959183674,1.9081632653061225,23.900000000000002
0.7244897959183674,1.9489795918367347,23.85
0.7244897959183674,1.989795918367347,23.85
0.7244897959183674,2.0306122448979593,23.700000000000003
0.7244897959183674,2.071428571428571,24.700000000000003
0.7244897959183674,2.1122448979591835,25.05
0.7244897959183674,2.1530612244897958,24.900000000000002
0.7244897959183674,2.193877551020408,26.400000000000002
0.7244897959183674,2.2346938775510203,27.8
0.7244897959183674,2.2755102040816326,30.700000000000003
0.7244897959183674,2.316326530612245,46.550000000000004
0.7244897959183674,2.357142857142857,43.2
0.7244897959183674,2.3979591836734695,49.95
0.7244897959183674,2.4387755102040813,48.650000000000006
0.7244897959183674,2.479591836734694,48.050000000000004
0.7244897959183674,2.520408163265306,47.050000000000004
0.7244897959183674,2.561224489795918,46.6
0.7244897959183674,2.6020408163265305,46.0
0.7244897959183674,2.642857142857143,45.25
0.7244897959183674,2.683673469387755,44.900000000000006
0.7244897959183674,2.724489795918367,44.45
0.7244897959183674,2.7653061224489797,43.75
0.7244897959183674,2.8061224489795915,43.400000000000006
0.7244897959183674,2.8469387755102042,43.050000000000004
0.7244897959183674,2.887755102040816,42.45
0.7244897959183674,2.9285714285714284,42.150000000000006
0.7244897959183674,2.9693877551020407,41.85
0.7244897959183674,3.010204081632653,41.550000000000004
0.7244897959183674,3.0510204081632653,41.300000000000004
0.7244897959183674,3.091836734693877,40.7
0.7244897959183674,3.13265306122449,40.45
0.7244897959183674,3.1734693877551017,40.2
0.7244897959183674,3.2142857142857144,40.0
0.7244897959183674,3.2551020408163263,39.85
0.7244897959183674,3.2959183673469385,39.650000000000006
0.7244897959183674,3.336734693877551,39.2
0.7244897959183674,3.377551020408163,38.95
0.7244897959183674,3.4183673469387754,38.75
0.7244897959183674,3.4591836734693877,38.550000000000004
0.7244897959183674,3.5,38.400000000000006
0.7448979591836735,1.5,20.85
0.7448979591836735,1.5408163265306123,21.0
0.7448979591836735,1.5816326530612246,21.1
0.7448979591836735,1.6224489795918366,22.950000000000003
0.7448979591836735,1.663265306122449,23.05
0.7448979591836735,1.7040816326530612,22.950000000000003
0.7448979591836735,1.7448979591836735,22.75
0.7448979591836735,1.7857142857142856,22.5
0.7448979591836735,1.8265306122448979,22.35
0.7448979591836735,1.8673469387755102,22.25
0.7448979591836735,1.9081632653061225,23.75
0.7448979591836735,1.9489795918367347,23.8
0.7448979591836735,1.989795918367347,23.75
0.7448979591836735,2.0306122448979593,23.55
