time,x,v
1501.68,4.198813999014898,-0.1663529740139135
1507.96,4.199289820027613,-0.13229380336423135
1514.25,4.198139655231013,-0.2051175622237234
1520.53,4.19873904571355,-0.17109864293663768
1526.81,4.199229993942253,-0.13704408302662585
1533.1000000000001,4.198047485001327,-0.20985721183706343
1539.38,4.198661984657719,-0.17584361911643276
1545.66,4.199168058034499,-0.14179375762865337
1551.95,4.197953209713758,-0.21459606904187428
1558.23,4.198582816158,-0.18058789034402056
1564.51,4.19910401257585,-0.14654281493522944
1570.8,4.197856829722856,-0.2193341216632408
1577.08,4.198501540530227,-0.18533144441401572
1583.3600000000001,4.199037857843321,-0.15129124271455935
1589.65,4.197758345388909,-0.22407135753035873
1595.93,4.19841815809574,-0.19007426912522146
1602.21,4.1989695941193315,-0.15603902873847483
1608.5,4.197657757077467,-0.2288077644770103
1614.78,4.198332669181295,-0.19481635228034622
1621.06,4.198899221691668,-0.16078616078226254
1627.3400000000001,4.199357298201033,-0.1267216941973186
1633.63,4.198245074119076,-0.1995576816862336
1639.91,4.198826740853628,-0.1655326266248267
1646.19,4.199299946954754,-0.1314726679088748
1652.48,4.198155373246658,-0.204298245153896
1658.76,4.1987521519038955,-0.17027841404882743
1665.04,4.1992404855745065,-0.13622305091416495
1671.33,4.198063566907067,-0.20903803049858066
1677.6100000000001,4.198675455146619,-0.17502351084048712
1683.89,4.1991789143254925,-0.14097283097420393
1690.18,4.197969655448698,-0.213777025539941
1696.46,4.1985966508913215,-0.17976790479000088
1702.74,4.1991152334782695,-0.14572199585329143
1709.03,4.197873639225404,-0.21851521810187674
1715.31,4.198515739453016,-0.1845115836914029
1721.5900000000001,4.199049443308898,-0.15047053331922994
1727.88,4.197775518596365,-0.22325259601294628
1734.16,4.19843272115206,-0.1892545353426521
1740.44,4.198981544098841,-0.15521843114307377
1746.73,4.197675293926296,-0.22798914710611015
1753.01,4.198347596314283,-0.193996747545837
1759.29,4.198911536134991,-0.1599656770995871
1765.58,4.197572965585176,-0.23272485921894237
1771.8600000000001,4.198260365270944,-0.19873820810699985
1778.14,4.198839419709687,-0.16471225896702785
1784.42,4.199310010838803,-0.13065151480526602
1790.71,4.198171028358659,-0.2034789048364755
1796.99,4.198765195120687,-0.16945816452730034
1803.27,4.1992509141716114,-0.1354020007878196
1809.56,4.198079585919512,-0.20821882554882398
