delta,alpha,steady_time
0.12244897959183673,0.9285714285714284,60.82
0.12244897959183673,0.9693877551020407,60.660000000000004
0.12244897959183673,1.010204081632653,60.52
0.12244897959183673,1.0510204081632653,60.39
0.12244897959183673,1.0918367346938773,60.29
0.12244897959183673,1.1326530612244896,60.21
0.12244897959183673,1.173469387755102,60.13
0.12244897959183673,1.2142857142857142,60.06
0.12244897959183673,1.2551020408163265,59.97
0.12244897959183673,1.2959183673469385,59.52
0.12244897959183673,1.3367346938775508,59.43
0.12244897959183673,1.3775510204081631,59.35
0.12244897959183673,1.4183673469387754,59.28
0.12244897959183673,1.4591836734693877,59.21
0.12244897959183673,1.5,59.14
0.13265306122448978,-0.5,41.51
0.13265306122448978,-0.45918367346938777,67.28
0.13265306122448978,-0.41836734693877553,36.77
0.13265306122448978,-0.37755102040816324,35.75
0.13265306122448978,-0.33673469387755106,107.42
0.13265306122448978,-0.29591836734693877,149.99
0.13265306122448978,-0.25510204081632654,16.330000000000002
0.13265306122448978,-0.2142857142857143,149.99
0.13265306122448978,-0.17346938775510207,27.68
0.13265306122448978,-0.13265306122448983,56.550000000000004
0.13265306122448978,-0.0918367346938776,48.370000000000005
0.13265306122448978,-0.05102040816326536,149.99
0.13265306122448978,-0.010204081632653073,47.050000000000004
0.13265306122448978,0.030612244897959107,36.18
0.13265306122448978,0.0714285714285714,31.85
0.13265306122448978,0.11224489795918358,48.78
0.13265306122448978,0.15306122448979587,37.39
0.13265306122448978,0.19387755102040816,35.800000000000004
0.13265306122448978,0.23469387755102034,36.87
0.13265306122448978,0.2755102040816326,41.660000000000004
0.13265306122448978,0.3163265306122448,37.25
0.13265306122448978,0.3571428571428571,38.87
0.13265306122448978,0.3979591836734693,41.57
0.13265306122448978,0.43877551020408156,63.71
0.13265306122448978,0.47959183673469385,60.86
0.13265306122448978,0.5204081632653061,59.92
0.13265306122448978,0.5612244897959182,58.83
0.13265306122448978,0.6020408163265305,58.44
0.13265306122448978,0.6428571428571428,57.76
0.13265306122448978,0.6836734693877551,57.39
0.13265306122448978,0.7244897959183672,57.11
0.13265306122448978,0.7653061224489794,56.92
0.13265306122448978,0.8061224489795917,56.43
0.13265306122448978,0.846938775510204,56.230000000000004
0.13265306122448978,0.8877551020408163,56.06
0.13265306122448978,0.9285714285714284,55.89
0.13265306122448978,0.9693877551020407,55.74
0.13265306122448978,1.010204081632653,55.6
0.13265306122448978,1.0510204081632653,55.49
0.13265306122448978,1.0918367346938773,55.38
0.13265306122448978,1.1326530612244896,55.27
0.13265306122448978,1.173469387755102,54.82
0.13265306122448978,1.2142857142857142,54.71
0.13265306122448978,1.2551020408163265,54.620000000000005
0.13265306122448978,1.2959183673469385,54.53
0.13265306122448978,1.3367346938775508,54.46
0.13265306122448978,1.3775510204081631,54.38
0.13265306122448978,1.4183673469387754,54.31
0.13265306122448978,1.4591836734693877,54.24
0.13265306122448978,1.5,54.17
0.14285714285714285,-0.5,77.98
0.14285714285714285,-0.45918367346938777,62.33
0.14285714285714285,-0.41836734693877553,147.23
0.14285714285714285,-0.37755102040816324,37.34
0.14285714285714285,-0.33673469387755106,112.77
0.14285714285714285,-0.29591836734693877,149.99
0.14285714285714285,-0.25510204081632654,22.37
0.14285714285714285,-0.2142857142857143,149.99
0.14285714285714285,-0.17346938775510207,41.86
0.14285714285714285,-0.13265306122448983,32.59
0.14285714285714285,-0.0918367346938776,63.79
0.14285714285714285,-0.05102040816326536,149.99
0.14285714285714285,-0.010204081632653073,40.77
0.14285714285714285,0.030612244897959107,33.12
0.14285714285714285,0.0714285714285714,29.09
0.14285714285714285,0.11224489795918358,42.64
0.14285714285714285,0.15306122448979587,35.82
0.14285714285714285,0.19387755102040816,34.68
0.14285714285714285,0.23469387755102034,34.160000000000004
0.14285714285714285,0.2755102040816326,38.49
0.14285714285714285,0.3163265306122448,35.08
0.14285714285714285,0.3571428571428571,38.980000000000004
0.14285714285714285,0.3979591836734693,37.39
0.14285714285714285,0.43877551020408156,9.6
0.14285714285714285,0.47959183673469385,57.1
0.14285714285714285,0.5204081632653061,55.5
0.14285714285714285,0.5612244897959182,54.43
0.14285714285714285,0.6020408163265305,53.910000000000004
0.14285714285714285,0.6428571428571428,53.63
0.14285714285714285,0.6836734693877551,52.83
0.14285714285714285,0.7244897959183672,52.54
0.14285714285714285,0.7653061224489794,52.33
0.14285714285714285,0.8061224489795917,52.160000000000004
0.14285714285714285,0.846938775510204,51.58
0.14285714285714285,0.8877551020408163,51.39
0.14285714285714285,0.9285714285714284,51.230000000000004
0.14285714285714285,0.9693877551020407,51.09
0.14285714285714285,1.010204081632653,50.96
0.14285714285714285,1.0510204081632653,50.85
0.14285714285714285,1.0918367346938773,50.74
0.14285714285714285,1.1326530612244896,50.65
0.14285714285714285,1.173469387755102,50.550000000000004
0.14285714285714285,1.2142857142857142,50.050000000000004
0.14285714285714285,1.2551020408163265,49.93
0.14285714285714285,1.2959183673469385,49.84
0.14285714285714285,1.3367346938775508,49.75
0.14285714285714285,1.3775510204081631,49.68
0.14285714285714285,1.4183673469387754,49.6
0.14285714285714285,1.4591836734693877,49.53
0.14285714285714285,1.5,49.47
0.1530612244897959,-0.5,79.48
0.1530612244897959,-0.45918367346938777,62.28
0.1530612244897959,-0.41836734693877553,85.3
0.1530612244897959,-0.37755102040816324,47.49
0.1530612244897959,-0.33673469387755106,40.62
0.1530612244897959,-0.29591836734693877,149.99
0.1530612244897959,-0.25510204081632654,32.0
0.1530612244897959,-0.2142857142857143,149.99
0.1530612244897959,-0.17346938775510207,42.0
0.1530612244897959,-0.13265306122448983,38.72
0.1530612244897959,-0.0918367346938776,149.99
0.1530612244897959,-0.05102040816326536,149.99
0.1530612244897959,-0.010204081632653073,37.46
0.1530612244897959,0.030612244897959107,32.72
0.1530612244897959,0.0714285714285714,28.490000000000002
0.1530612244897959,0.11224489795918358,35.910000000000004
0.1530612244897959,0.15306122448979587,36.230000000000004
0.1530612244897959,0.19387755102040816,32.55
0.1530612244897959,0.23469387755102034,31.38
0.1530612244897959,0.2755102040816326,33.53
0.1530612244897959,0.3163265306122448,34.85
0.1530612244897959,0.3571428571428571,36.01
0.1530612244897959,0.3979591836734693,35.02
0.1530612244897959,0.43877551020408156,37.67
0.1530612244897959,0.47959183673469385,57.67
0.1530612244897959,0.5204081632653061,55.6
0.1530612244897959,0.5612244897959182,54.35
0.1530612244897959,0.6020408163265305,53.77
0.1530612244897959,0.6428571428571428,52.94
0.1530612244897959,0.6836734693877551,52.620000000000005
0.1530612244897959,0.7244897959183672,52.34
0.1530612244897959,0.7653061224489794,51.71
0.1530612244897959,0.8061224489795917,51.45
0.1530612244897959,0.846938775510204,51.26
0.1530612244897959,0.8877551020408163,51.11
0.1530612244897959,0.9285714285714284,50.96
0.1530612244897959,0.9693877551020407,50.83
0.1530612244897959,1.010204081632653,50.69
0.1530612244897959,1.0510204081632653,50.2
0.1530612244897959,1.0918367346938773,50.03
0.1530612244897959,1.1326530612244896,49.910000000000004
0.1530612244897959,1.173469387755102,49.800000000000004
0.1530612244897959,1.2142857142857142,49.71
0.1530612244897959,1.2551020408163265,49.620000000000005
0.1530612244897959,1.2959183673469385,49.54
0.1530612244897959,1.3367346938775508,49.46
0.1530612244897959,1.3775510204081631,49.39
0.1530612244897959,1.4183673469387754,49.32
0.1530612244897959,1.4591836734693877,49.25
0.1530612244897959,1.5,49.18
0.16326530612244897,-0.5,59.06
0.16326530612244897,-0.45918367346938777,59.96
0.16326530612244897,-0.41836734693877553,22.69
0.16326530612244897,-0.37755102040816324,89.39
0.16326530612244897,-0.33673469387755106,39.56
0.16326530612244897,-0.29591836734693877,149.99
0.16326530612244897,-0.25510204081632654,41.11
0.16326530612244897,-0.2142857142857143,51.85
0.16326530612244897,-0.17346938775510207,46.93
0.16326530612244897,-0.13265306122448983,25.61
0.16326530612244897,-0.0918367346938776,35.37
0.16326530612244897,-0.05102040816326536,41.08
0.16326530612244897,-0.010204081632653073,36.660000000000004
0.16326530612244897,0.030612244897959107,30.36
0.16326530612244897,0.0714285714285714,28.14
0.16326530612244897,0.11224489795918358,30.34
0.16326530612244897,0.15306122448979587,35.87
0.16326530612244897,0.19387755102040816,31.57
0.16326530612244897,0.23469387755102034,29.32
0.16326530612244897,0.2755102040816326,30.94
0.16326530612244897,0.3163265306122448,32.94
0.16326530612244897,0.3571428571428571,31.42
0.16326530612244897,0.3979591836734693,32.67
0.16326530612244897,0.43877551020408156,35.77
0.16326530612244897,0.47959183673469385,9.6
0.16326530612244897,0.5204081632653061,51.39
0.16326530612244897,0.5612244897959182,49.94
0.16326530612244897,0.6020408163265305,49.31
0.16326530612244897,0.6428571428571428,48.410000000000004
0.16326530612244897,0.6836734693877551,48.01
0.16326530612244897,0.7244897959183672,47.75
0.16326530612244897,0.7653061224489794,47.480000000000004
0.16326530612244897,0.8061224489795917,46.83
0.16326530612244897,0.846938775510204,46.6
0.16326530612244897,0.8877551020408163,46.42
0.16326530612244897,0.9285714285714284,46.28
0.16326530612244897,0.9693877551020407,46.15
0.16326530612244897,1.010204081632653,46.03
0.16326530612244897,1.0510204081632653,45.89
0.16326530612244897,1.0918367346938773,45.39
0.16326530612244897,1.1326530612244896,45.230000000000004
0.16326530612244897,1.173469387755102,45.1
0.16326530612244897,1.2142857142857142,44.99
0.16326530612244897,1.2551020408163265,44.9
0.16326530612244897,1.2959183673469385,44.81
0.16326530612244897,1.3367346938775508,44.730000000000004
0.16326530612244897,1.3775510204081631,44.660000000000004
0.16326530612244897,1.4183673469387754,44.59
0.16326530612244897,1.4591836734693877,44.52
0.16326530612244897,1.5,44.45
0.17346938775510204,-0.5,57.4
0.17346938775510204,-0.45918367346938777,64.96000000000001
0.17346938775510204,-0.41836734693877553,28.46
0.17346938775510204,-0.37755102040816324,99.74000000000001
0.17346938775510204,-0.33673469387755106,46.63
0.17346938775510204,-0.29591836734693877,149.99
0.17346938775510204,-0.25510204081632654,46.36
0.17346938775510204,-0.2142857142857143,23.47
0.17346938775510204,-0.17346938775510207,51.44
0.17346938775510204,-0.13265306122448983,26.05
0.17346938775510204,-0.0918367346938776,32.44
0.17346938775510204,-0.05102040816326536,34.79
0.17346938775510204,-0.010204081632653073,33.6
0.17346938775510204,0.030612244897959107,29.92
0.17346938775510204,0.0714285714285714,26.1
0.17346938775510204,0.11224489795918358,27.150000000000002
0.17346938775510204,0.15306122448979587,33.71
0.17346938775510204,0.19387755102040816,30.0
0.17346938775510204,0.23469387755102034,28.71
0.17346938775510204,0.2755102040816326,28.51
0.17346938775510204,0.3163265306122448,32.3
0.17346938775510204,0.3571428571428571,29.07
0.17346938775510204,0.3979591836734693,32.58
0.17346938775510204,0.43877551020408156,31.740000000000002
0.17346938775510204,0.47959183673469385,9.69
0.17346938775510204,0.5204081632653061,52.28
0.17346938775510204,0.5612244897959182,50.08
0.17346938775510204,0.6020408163265305,49.26
0.17346938775510204,0.6428571428571428,48.32
0.17346938775510204,0.6836734693877551,47.870000000000005
0.17346938775510204,0.7244897959183672,47.56
0.17346938775510204,0.7653061224489794,46.9
0.17346938775510204,0.8061224489795917,46.62
0.17346938775510204,0.846938775510204,46.39
0.17346938775510204,0.8877551020408163,46.21
0.17346938775510204,0.9285714285714284,46.050000000000004
0.17346938775510204,0.9693877551020407,45.84
0.17346938775510204,1.010204081632653,45.37
0.17346938775510204,1.0510204081632653,45.22
0.17346938775510204,1.0918367346938773,45.09
0.17346938775510204,1.1326530612244896,44.96
0.17346938775510204,1.173469387755102,44.85
0.17346938775510204,1.2142857142857142,44.74
0.17346938775510204,1.2551020408163265,44.65
0.17346938775510204,1.2959183673469385,44.56
0.17346938775510204,1.3367346938775508,44.46
0.17346938775510204,1.3775510204081631,44.33
0.17346938775510204,1.4183673469387754,43.89
0.17346938775510204,1.4591836734693877,43.800000000000004
0.17346938775510204,1.5,43.72
0.18367346938775508,-0.5,54.45
0.18367346938775508,-0.45918367346938777,50.480000000000004
0.18367346938775508,-0.41836734693877553,111.28
0.18367346938775508,-0.37755102040816324,98.33
0.18367346938775508,-0.33673469387755106,70.68
0.18367346938775508,-0.29591836734693877,149.99
0.18367346938775508,-0.25510204081632654,59.93
0.18367346938775508,-0.2142857142857143,15.620000000000001
0.18367346938775508,-0.17346938775510207,51.25
0.18367346938775508,-0.13265306122448983,26.94
0.18367346938775508,-0.0918367346938776,32.43
0.18367346938775508,-0.05102040816326536,31.060000000000002
0.18367346938775508,-0.010204081632653073,30.69
0.18367346938775508,0.030612244897959107,29.54
0.18367346938775508,0.0714285714285714,25.69
0.18367346938775508,0.11224489795918358,24.71
0.18367346938775508,0.15306122448979587,30.82
0.18367346938775508,0.19387755102040816,29.47
0.18367346938775508,0.23469387755102034,26.94
0.18367346938775508,0.2755102040816326,27.76
0.18367346938775508,0.3163265306122448,29.8
0.18367346938775508,0.3571428571428571,28.89
0.18367346938775508,0.3979591836734693,30.52
0.18367346938775508,0.43877551020408156,29.73
0.18367346938775508,0.47959183673469385,32.29
0.18367346938775508,0.5204081632653061,49.44
0.18367346938775508,0.5612244897959182,46.46
0.18367346938775508,0.6020408163265305,45.08
0.18367346938775508,0.6428571428571428,44.52
0.18367346938775508,0.6836734693877551,43.59
0.18367346938775508,0.7244897959183672,43.230000000000004
0.18367346938775508,0.7653061224489794,42.980000000000004
0.18367346938775508,0.8061224489795917,42.72
0.18367346938775508,0.846938775510204,42.03
0.18367346938775508,0.8877551020408163,41.81
0.18367346938775508,0.9285714285714284,41.65
0.18367346938775508,0.9693877551020407,41.51
0.18367346938775508,1.010204081632653,41.38
0.18367346938775508,1.0510204081632653,41.26
0.18367346938775508,1.0918367346938773,41.12
0.18367346938775508,1.1326530612244896,40.56
0.18367346938775508,1.173469387755102,40.42
0.18367346938775508,1.2142857142857142,40.31
0.18367346938775508,1.2551020408163265,40.2
0.18367346938775508,1.2959183673469385,40.11
0.18367346938775508,1.3367346938775508,40.03
0.18367346938775508,1.3775510204081631,39.96
0.18367346938775508,1.4183673469387754,39.89
0.18367346938775508,1.4591836734693877,39.82
0.18367346938775508,1.5,39.75
0.19387755102040816,-0.5,79.35000000000001
0.19387755102040816,-0.45918367346938777,76.11
0.19387755102040816,-0.41836734693877553,85.63
0.19387755102040816,-0.37755102040816324,120.97
0.19387755102040816,-0.33673469387755106,149.99
0.19387755102040816,-0.29591836734693877,149.99
0.19387755102040816,-0.25510204081632654,64.49
0.19387755102040816,-0.2142857142857143,15.44
0.19387755102040816,-0.17346938775510207,42.13
0.19387755102040816,-0.13265306122448983,27.39
0.19387755102040816,-0.0918367346938776,25.21
0.19387755102040816,-0.05102040816326536,28.39
0.19387755102040816,-0.010204081632653073,30.11
0.19387755102040816,0.030612244897959107,26.62
0.19387755102040816,0.0714285714285714,25.330000000000002
0.19387755102040816,0.11224489795918358,24.02
0.19387755102040816,0.15306122448979587,28.21
0.19387755102040816,0.19387755102040816,28.63
0.19387755102040816,0.23469387755102034,26.43
0.19387755102040816,0.2755102040816326,25.53
0.19387755102040816,0.3163265306122448,27.36
0.19387755102040816,0.3571428571428571,27.11
0.19387755102040816,0.3979591836734693,28.23
0.19387755102040816,0.43877551020408156,27.310000000000002
0.19387755102040816,0.47959183673469385,30.400000000000002
0.19387755102040816,0.5204081632653061,9.49
0.19387755102040816,0.5612244897959182,46.97
0.19387755102040816,0.6020408163265305,45.29
0.19387755102040816,0.6428571428571428,44.54
0.19387755102040816,0.6836734693877551,43.61
0.19387755102040816,0.7244897959183672,43.18
0.19387755102040816,0.7653061224489794,42.88
0.19387755102040816,0.8061224489795917,42.21
0.19387755102040816,0.846938775510204,41.93
0.19387755102040816,0.8877551020408163,41.7
0.19387755102040816,0.9285714285714284,41.52
0.19387755102040816,0.9693877551020407,41.37
0.19387755102040816,1.010204081632653,41.21
0.19387755102040816,1.0510204081632653,40.69
0.19387755102040816,1.0918367346938773,40.53
0.19387755102040816,1.1326530612244896,40.39
0.19387755102040816,1.173469387755102,40.27
0.19387755102040816,1.2142857142857142,40.15
0.19387755102040816,1.2551020408163265,40.050000000000004
0.19387755102040816,1.2959183673469385,39.96
0.19387755102040816,1.3367346938775508,39.87
0.19387755102040816,1.3775510204081631,39.79
0.19387755102040816,1.4183673469387754,39.7
0.19387755102040816,1.4591836734693877,39.58
0.19387755102040816,1.5,39.14
0.2040816326530612,-0.5,100.86
0.2040816326530612,-0.45918367346938777,23.75
0.2040816326530612,-0.41836734693877553,46.86
0.2040816326530612,-0.37755102040816324,63.18
0.2040816326530612,-0.33673469387755106,149.99
0.2040816326530612,-0.29591836734693877,149.99
0.2040816326530612,-0.25510204081632654,55.15
0.2040816326530612,-0.2142857142857143,15.610000000000001
0.2040816326530612,-0.17346938775510207,32.74
0.2040816326530612,-0.13265306122448983,27.61
0.2040816326530612,-0.0918367346938776,24.64
0.2040816326530612,-0.05102040816326536,28.02
0.2040816326530612,-0.010204081632653073,27.14
0.2040816326530612,0.030612244897959107,26.23
0.2040816326530612,0.0714285714285714,24.93
0.2040816326530612,0.11224489795918358,21.87
0.2040816326530612,0.15306122448979587,26.62
0.2040816326530612,0.19387755102040816,27.21
0.2040816326530612,0.23469387755102034,25.95
0.2040816326530612,0.2755102040816326,24.85
0.2040816326530612,0.3163265306122448,25.29
0.2040816326530612,0.3571428571428571,26.810000000000002
0.2040816326530612,0.3979591836734693,25.88
0.2040816326530612,0.43877551020408156,27.310000000000002
0.2040816326530612,0.47959183673469385,28.310000000000002
0.2040816326530612,0.5204081632653061,31.11
0.2040816326530612,0.5612244897959182,48.11
0.2040816326530612,0.6020408163265305,45.92
0.2040816326530612,0.6428571428571428,44.660000000000004
0.2040816326530612,0.6836734693877551,43.67
0.2040816326530612,0.7244897959183672,43.2
0.2040816326530612,0.7653061224489794,42.800000000000004
0.2040816326530612,0.8061224489795917,42.14
0.2040816326530612,0.846938775510204,41.88
0.2040816326530612,0.8877551020408163,41.64
0.2040816326530612,0.9285714285714284,41.43
0.2040816326530612,0.9693877551020407,41.18
0.2040816326530612,1.010204081632653,40.69
0.2040816326530612,1.0510204081632653,40.54
0.2040816326530612,1.0918367346938773,40.4
0.2040816326530612,1.1326530612244896,40.27
0.2040816326530612,1.173469387755102,40.15
0.2040816326530612,1.2142857142857142,40.03
0.2040816326530612,1.2551020408163265,39.910000000000004
0.2040816326530612,1.2959183673469385,35.550000000000004
0.2040816326530612,1.3367346938775508,35.45
0.2040816326530612,1.3775510204081631,39.18
0.2040816326530612,1.4183673469387754,39.09
0.2040816326530612,1.4591836734693877,39.01
0.2040816326530612,1.5,38.93
0.21428571428571427,-0.5,24.240000000000002
0.21428571428571427,-0.45918367346938777,149.99
0.21428571428571427,-0.41836734693877553,38.24
0.21428571428571427,-0.37755102040816324,149.99
0.21428571428571427,-0.33673469387755106,149.99
0.21428571428571427,-0.29591836734693877,149.99
0.21428571428571427,-0.25510204081632654,45.99
0.21428571428571427,-0.2142857142857143,15.870000000000001
0.21428571428571427,-0.17346938775510207,27.67
0.21428571428571427,-0.13265306122448983,27.6
0.21428571428571427,-0.0918367346938776,22.1
0.21428571428571427,-0.05102040816326536,24.900000000000002
0.21428571428571427,-0.010204081632653073,26.77
0.21428571428571427,0.030612244897959107,25.84
0.21428571428571427,0.0714285714285714,22.900000000000002
0.21428571428571427,0.11224489795918358,21.5
0.21428571428571427,0.15306122448979587,24.04
0.21428571428571427,0.19387755102040816,26.53
0.21428571428571427,0.23469387755102034,25.26
0.21428571428571427,0.2755102040816326,23.32
0.21428571428571427,0.3163265306122448,24.76
0.21428571428571427,0.3571428571428571,26.26
0.21428571428571427,0.3979591836734693,23.830000000000002
0.21428571428571427,0.43877551020408156,25.39
0.21428571428571427,0.47959183673469385,26.63
0.21428571428571427,0.5204081632653061,29.3
0.21428571428571427,0.5612244897959182,9.52
0.21428571428571427,0.6020408163265305,42.06
0.21428571428571427,0.6428571428571428,40.54
0.21428571428571427,0.6836734693877551,39.85
0.21428571428571427,0.7244897959183672,38.910000000000004
0.21428571428571427,0.7653061224489794,38.5
0.21428571428571427,0.8061224489795917,38.21
0.21428571428571427,0.846938775510204,37.56
0.21428571428571427,0.8877551020408163,37.24
0.21428571428571427,0.9285714285714284,37.02
0.21428571428571427,0.9693877551020407,36.84
0.21428571428571427,1.010204081632653,36.69
0.21428571428571427,1.0510204081632653,36.54
0.21428571428571427,1.0918367346938773,36.04
0.21428571428571427,1.1326530612244896,35.84
0.21428571428571427,1.173469387755102,35.69
0.21428571428571427,1.2142857142857142,35.56
0.21428571428571427,1.2551020408163265,35.44
0.21428571428571427,1.2959183673469385,35.34
0.21428571428571427,1.3367346938775508,35.25
0.21428571428571427,1.3775510204081631,35.17
0.21428571428571427,1.4183673469387754,35.08
0.21428571428571427,1.4591836734693877,35.0
0.21428571428571427,1.5,34.910000000000004
0.22448979591836732,-0.5,43.56
0.22448979591836732,-0.45918367346938777,91.11
0.22448979591836732,-0.41836734693877553,135.16
0.22448979591836732,-0.37755102040816324,149.99
0.22448979591836732,-0.33673469387755106,149.99
0.22448979591836732,-0.29591836734693877,149.99
0.22448979591836732,-0.25510204081632654,41.160000000000004
0.22448979591836732,-0.2142857142857143,16.16
0.22448979591836732,-0.17346938775510207,22.96
0.22448979591836732,-0.13265306122448983,27.37
0.22448979591836732,-0.0918367346938776,22.27
0.22448979591836732,-0.05102040816326536,24.23
0.22448979591836732,-0.010204081632653073,24.42
0.22448979591836732,0.030612244897959107,23.650000000000002
0.22448979591836732,0.0714285714285714,22.54
0.22448979591836732,0.11224489795918358,21.17
0.22448979591836732,0.15306122448979587,22.26
0.22448979591836732,0.19387755102040816,24.55
0.22448979591836732,0.23469387755102034,23.87
0.22448979591836732,0.2755102040816326,23.03
0.22448979591836732,0.3163265306122448,22.580000000000002
0.22448979591836732,0.3571428571428571,24.35
0.22448979591836732,0.3979591836734693,23.69
0.22448979591836732,0.43877551020408156,25.14
0.22448979591836732,0.47959183673469385,24.53
0.22448979591836732,0.5204081632653061,27.560000000000002
0.22448979591836732,0.5612244897959182,9.5
0.22448979591836732,0.6020408163265305,43.07
0.22448979591836732,0.6428571428571428,40.9
0.22448979591836732,0.6836734693877551,39.94
0.22448979591836732,0.7244897959183672,38.980000000000004
0.22448979591836732,0.7653061224489794,38.5
0.22448979591836732,0.8061224489795917,38.15
0.22448979591836732,0.846938775510204,37.47
0.22448979591836732,0.8877551020408163,37.18
0.22448979591836732,0.9285714285714284,36.94
0.22448979591836732,0.9693877551020407,36.75
0.22448979591836732,1.010204081632653,36.56
0.22448979591836732,1.0510204081632653,36.04
0.22448979591836732,1.0918367346938773,35.86
0.22448979591836732,1.1326530612244896,35.7
0.22448979591836732,1.173469387755102,35.56
0.22448979591836732,1.2142857142857142,35.44
0.22448979591836732,1.2551020408163265,35.32
0.22448979591836732,1.2959183673469385,35.21
0.22448979591836732,1.3367346938775508,35.11
0.22448979591836732,1.3775510204081631,35.01
0.22448979591836732,1.4183673469387754,34.57
0.22448979591836732,1.4591836734693877,34.44
0.22448979591836732,1.5,34.34
0.2346938775510204,-0.5,146.70000000000002
0.2346938775510204,-0.45918367346938777,56.76
0.2346938775510204,-0.41836734693877553,75.66
0.2346938775510204,-0.37755102040816324,46.92
0.2346938775510204,-0.33673469387755106,149.99
0.2346938775510204,-0.29591836734693877,149.99
0.2346938775510204,-0.25510204081632654,36.56
0.2346938775510204,-0.2142857142857143,16.41
0.2346938775510204,-0.17346938775510207,18.64
0.2346938775510204,-0.13265306122448983,27.02
0.2346938775510204,-0.0918367346938776,22.34
0.2346938775510204,-0.05102040816326536,21.26
0.2346938775510204,-0.010204081632653073,23.91
0.2346938775510204,0.030612244897959107,23.3
0.2346938775510204,0.0714285714285714,22.26
0.2346938775510204,0.11224489795918358,19.89
0.2346938775510204,0.15306122448979587,21.240000000000002
0.2346938775510204,0.19387755102040816,23.55
0.2346938775510204,0.23469387755102034,23.400000000000002
0.2346938775510204,0.2755102040816326,22.7
0.2346938775510204,0.3163265306122448,22.21
0.2346938775510204,0.3571428571428571,23.85
0.2346938775510204,0.3979591836734693,23.52
0.2346938775510204,0.43877551020408156,23.14
0.2346938775510204,0.47959183673469385,24.41
0.2346938775510204,0.5204081632653061,25.45
0.2346938775510204,0.5612244897959182,28.18
0.2346938775510204,0.6020408163265305,44.59
0.2346938775510204,0.6428571428571428,41.58
0.2346938775510204,0.6836734693877551,40.15
0.2346938775510204,0.7244897959183672,39.08
0.2346938775510204,0.7653061224489794,38.57
0.2346938775510204,0.8061224489795917,38.1
0.2346938775510204,0.846938775510204,37.44
0.2346938775510204,0.8877551020408163,37.160000000000004
0.2346938775510204,0.9285714285714284,36.910000000000004
0.2346938775510204,0.9693877551020407,36.67
0.2346938775510204,1.010204081632653,36.1
0.2346938775510204,1.0510204081632653,35.910000000000004
0.2346938775510204,1.0918367346938773,35.75
0.2346938775510204,1.1326530612244896,35.61
0.2346938775510204,1.173469387755102,35.47
0.2346938775510204,1.2142857142857142,35.34
0.2346938775510204,1.2551020408163265,35.21
0.2346938775510204,1.2959183673469385,35.06
0.2346938775510204,1.3367346938775508,34.57
0.2346938775510204,1.3775510204081631,34.45
0.2346938775510204,1.4183673469387754,34.35
0.2346938775510204,1.4591836734693877,34.26
0.2346938775510204,1.5,34.18
0.24489795918367346,-0.5,93.01
0.24489795918367346,-0.45918367346938777,42.67
0.24489795918367346,-0.41836734693877553,77.15
0.24489795918367346,-0.37755102040816324,149.99
0.24489795918367346,-0.33673469387755106,149.99
0.24489795918367346,-0.29591836734693877,149.99
0.24489795918367346,-0.25510204081632654,32.22
0.24489795918367346,-0.2142857142857143,16.62
0.24489795918367346,-0.17346938775510207,14.97
0.24489795918367346,-0.13265306122448983,23.14
0.24489795918367346,-0.0918367346938776,22.31
0.24489795918367346,-0.05102040816326536,20.93
0.24489795918367346,-0.010204081632653073,23.52
0.24489795918367346,0.030612244897959107,23.0
0.24489795918367346,0.0714285714285714,21.98
0.24489795918367346,0.11224489795918358,19.48
0.24489795918367346,0.15306122448979587,20.490000000000002
0.24489795918367346,0.19387755102040816,22.06
0.24489795918367346,0.23469387755102034,22.86
0.24489795918367346,0.2755102040816326,22.2
0.24489795918367346,0.3163265306122448,21.78
0.24489795918367346,0.3571428571428571,21.990000000000002
0.24489795918367346,0.3979591836734693,23.19
0.24489795918367346,0.43877551020408156,22.87
0.24489795918367346,0.47959183673469385,22.53
0.24489795918367346,0.5204081632653061,23.79
0.24489795918367346,0.5612244897959182,24.91
0.24489795918367346,0.6020408163265305,9.4
0.24489795918367346,0.6428571428571428,38.46
0.24489795918367346,0.6836734693877551,36.75
0.24489795918367346,0.7244897959183672,35.51
0.24489795918367346,0.7653061224489794,35.01
0.24489795918367346,0.8061224489795917,34.09
0.24489795918367346,0.846938775510204,33.76
0.24489795918367346,0.8877551020408163,33.5
0.24489795918367346,0.9285714285714284,33.24
0.24489795918367346,0.9693877551020407,32.54
0.24489795918367346,1.010204081632653,32.34
0.24489795918367346,1.0510204081632653,32.17
0.24489795918367346,1.0918367346938773,32.03
0.24489795918367346,1.1326530612244896,31.89
0.24489795918367346,1.173469387755102,31.76
0.24489795918367346,1.2142857142857142,31.16
0.24489795918367346,1.2551020408163265,31.01
0.24489795918367346,1.2959183673469385,30.89
0.24489795918367346,1.3367346938775508,30.78
0.24489795918367346,1.3775510204081631,30.69
0.24489795918367346,1.4183673469387754,30.6
0.24489795918367346,1.4591836734693877,30.52
0.24489795918367346,1.5,30.44
0.25510204081632654,-0.5,29.47
0.25510204081632654,-0.45918367346938777,102.19
0.25510204081632654,-0.41836734693877553,60.27
0.25510204081632654,-0.37755102040816324,149.99
0.25510204081632654,-0.33673469387755106,149.99
0.25510204081632654,-0.29591836734693877,149.99
0.25510204081632654,-0.25510204081632654,31.66
