alpha,omega,steady_time
-0.010204081632653073,1.6938775510204083,41.4
-0.010204081632653073,1.7857142857142858,43.82
-0.010204081632653073,1.8775510204081634,27.8
-0.010204081632653073,1.969387755102041,23.86
-0.010204081632653073,2.0612244897959187,25.650000000000002
-0.010204081632653073,2.1530612244897958,29.12
-0.010204081632653073,2.2448979591836737,149.99
-0.010204081632653073,2.336734693877551,24.55
-0.010204081632653073,2.428571428571429,17.0
-0.010204081632653073,2.5204081632653064,12.5
-0.010204081632653073,2.612244897959184,7.43
-0.010204081632653073,2.7040816326530615,7.26
-0.010204081632653073,2.795918367346939,7.3100000000000005
-0.010204081632653073,2.8877551020408165,7.2700000000000005
-0.010204081632653073,2.979591836734694,7.12
-0.010204081632653073,3.0714285714285716,6.8500000000000005
-0.010204081632653073,3.163265306122449,6.4
-0.010204081632653073,3.2551020408163267,5.7
-0.010204081632653073,3.3469387755102042,4.64
-0.010204081632653073,3.438775510204082,3.65
-0.010204081632653073,3.5306122448979593,3.5500000000000003
-0.010204081632653073,3.622448979591837,3.45
-0.010204081632653073,3.7142857142857144,3.37
-0.010204081632653073,3.806122448979592,3.29
-0.010204081632653073,3.8979591836734695,3.21
-0.010204081632653073,3.989795918367347,3.13
-0.010204081632653073,4.081632653061225,3.0700000000000003
-0.010204081632653073,4.173469387755102,3.0100000000000002
-0.010204081632653073,4.26530612244898,2.93
-0.010204081632653073,4.357142857142858,2.87
-0.010204081632653073,4.448979591836735,2.81
-0.010204081632653073,4.540816326530613,2.75
-0.010204081632653073,4.63265306122449,2.71
-0.010204081632653073,4.724489795918368,2.65
-0.010204081632653073,4.816326530612245,2.59
-0.010204081632653073,4.908163265306123,2.5500000000000003
-0.010204081632653073,5.0,2.5100000000000002
0.030612244897959107,0.5,54.61
0.030612244897959107,0.5918367346938775,37.410000000000004
0.030612244897959107,0.6836734693877551,149.99
0.030612244897959107,0.7755102040816326,28.67
0.030612244897959107,0.8673469387755102,29.37
0.030612244897959107,0.9591836734693877,37.04
0.030612244897959107,1.0510204081632653,39.37
0.030612244897959107,1.1428571428571428,33.59
0.030612244897959107,1.2346938775510203,50.15
0.030612244897959107,1.3265306122448979,36.89
0.030612244897959107,1.4183673469387754,42.97
0.030612244897959107,1.5102040816326532,39.11
0.030612244897959107,1.6020408163265307,39.83
0.030612244897959107,1.6938775510204083,41.37
0.030612244897959107,1.7857142857142858,43.57
0.030612244897959107,1.8775510204081634,9.1
0.030612244897959107,1.969387755102041,22.39
0.030612244897959107,2.0612244897959187,24.14
0.030612244897959107,2.1530612244897958,15.34
0.030612244897959107,2.2448979591836737,149.99
0.030612244897959107,2.336734693877551,32.43
0.030612244897959107,2.428571428571429,16.14
0.030612244897959107,2.5204081632653064,11.9
0.030612244897959107,2.612244897959184,12.370000000000001
0.030612244897959107,2.7040816326530615,7.11
0.030612244897959107,2.795918367346939,7.0200000000000005
0.030612244897959107,2.8877551020408165,7.0
0.030612244897959107,2.979591836734694,6.92
0.030612244897959107,3.0714285714285716,6.7700000000000005
0.030612244897959107,3.163265306122449,6.53
0.030612244897959107,3.2551020408163267,6.18
0.030612244897959107,3.3469387755102042,5.7
0.030612244897959107,3.438775510204082,4.98
0.030612244897959107,3.5306122448979593,3.5500000000000003
0.030612244897959107,3.622448979591837,3.45
0.030612244897959107,3.7142857142857144,3.37
0.030612244897959107,3.806122448979592,3.29
0.030612244897959107,3.8979591836734695,3.21
0.030612244897959107,3.989795918367347,3.13
0.030612244897959107,4.081632653061225,3.0700000000000003
0.030612244897959107,4.173469387755102,3.0100000000000002
0.030612244897959107,4.26530612244898,2.93
0.030612244897959107,4.357142857142858,2.87
0.030612244897959107,4.448979591836735,2.81
0.030612244897959107,4.540816326530613,2.75
0.030612244897959107,4.63265306122449,2.71
0.030612244897959107,4.724489795918368,2.65
0.030612244897959107,4.816326530612245,2.59
0.030612244897959107,4.908163265306123,2.5500000000000003
0.030612244897959107,5.0,2.5100000000000002
0.0714285714285714,0.5,54.03
0.0714285714285714,0.5918367346938775,37.51
0.0714285714285714,0.6836734693877551,149.99
0.0714285714285714,0.7755102040816326,28.89
0.0714285714285714,0.8673469387755102,29.32
0.0714285714285714,0.9591836734693877,36.95
0.0714285714285714,1.0510204081632653,39.410000000000004
0.0714285714285714,1.1428571428571428,33.44
0.0714285714285714,1.2346938775510203,50.04
0.0714285714285714,1.3265306122448979,36.81
0.0714285714285714,1.4183673469387754,42.82
0.0714285714285714,1.5102040816326532,38.96
0.0714285714285714,1.6020408163265307,39.83
0.0714285714285714,1.6938775510204083,41.34
0.0714285714285714,1.7857142857142858,43.34
0.0714285714285714,1.8775510204081634,45.87
0.0714285714285714,1.969387755102041,28.13
0.0714285714285714,2.0612244897959187,26.73
0.0714285714285714,2.1530612244897958,17.580000000000002
0.0714285714285714,2.2448979591836737,32.79
0.0714285714285714,2.336734693877551,32.14
0.0714285714285714,2.428571428571429,20.04
0.0714285714285714,2.5204081632653064,16.330000000000002
0.0714285714285714,2.612244897959184,11.85
0.0714285714285714,2.7040816326530615,12.09
0.0714285714285714,2.795918367346939,6.83
0.0714285714285714,2.8877551020408165,6.75
0.0714285714285714,2.979591836734694,6.69
0.0714285714285714,3.0714285714285716,6.59
0.0714285714285714,3.163265306122449,6.44
0.0714285714285714,3.2551020408163267,6.22
0.0714285714285714,3.3469387755102042,5.94
0.0714285714285714,3.438775510204082,5.57
0.0714285714285714,3.5306122448979593,5.04
0.0714285714285714,3.622448979591837,4.0
0.0714285714285714,3.7142857142857144,3.37
0.0714285714285714,3.806122448979592,3.29
0.0714285714285714,3.8979591836734695,3.21
0.0714285714285714,3.989795918367347,3.13
0.0714285714285714,4.081632653061225,3.0700000000000003
0.0714285714285714,4.173469387755102,3.0100000000000002
0.0714285714285714,4.26530612244898,2.93
0.0714285714285714,4.357142857142858,2.87
0.0714285714285714,4.448979591836735,2.81
0.0714285714285714,4.540816326530613,2.75
0.0714285714285714,4.63265306122449,2.71
0.0714285714285714,4.724489795918368,2.65
0.0714285714285714,4.816326530612245,2.59
0.0714285714285714,4.908163265306123,2.5500000000000003
0.0714285714285714,5.0,2.5100000000000002
0.11224489795918358,0.5,50.49
0.11224489795918358,0.5918367346938775,37.56
0.11224489795918358,0.6836734693877551,59.79
0.11224489795918358,0.7755102040816326,29.29
0.11224489795918358,0.8673469387755102,29.28
0.11224489795918358,0.9591836734693877,36.81
0.11224489795918358,1.0510204081632653,39.42
0.11224489795918358,1.1428571428571428,33.27
0.11224489795918358,1.2346938775510203,48.64
0.11224489795918358,1.3265306122448979,36.74
0.11224489795918358,1.4183673469387754,42.68
0.11224489795918358,1.5102040816326532,38.82
0.11224489795918358,1.6020408163265307,39.82
0.11224489795918358,1.6938775510204083,41.31
0.11224489795918358,1.7857142857142858,43.14
0.11224489795918358,1.8775510204081634,44.18
0.11224489795918358,1.969387755102041,28.59
0.11224489795918358,2.0612244897959187,26.2
0.11224489795918358,2.1530612244897958,21.66
0.11224489795918358,2.2448979591836737,23.66
0.11224489795918358,2.336734693877551,31.78
0.11224489795918358,2.428571428571429,19.55
0.11224489795918358,2.5204081632653064,15.620000000000001
0.11224489795918358,2.612244897959184,11.41
0.11224489795918358,2.7040816326530615,11.6
0.11224489795918358,2.795918367346939,6.76
0.11224489795918358,2.8877551020408165,6.58
0.11224489795918358,2.979591836734694,6.48
0.11224489795918358,3.0714285714285716,6.4
0.11224489795918358,3.163265306122449,6.29
0.11224489795918358,3.2551020408163267,6.13
0.11224489795918358,3.3469387755102042,5.94
0.11224489795918358,3.438775510204082,5.69
0.11224489795918358,3.5306122448979593,5.37
0.11224489795918358,3.622448979591837,4.94
0.11224489795918358,3.7142857142857144,4.32
0.11224489795918358,3.806122448979592,3.29
0.11224489795918358,3.8979591836734695,3.21
0.11224489795918358,3.989795918367347,3.13
0.11224489795918358,4.081632653061225,3.0700000000000003
0.11224489795918358,4.173469387755102,3.0100000000000002
0.11224489795918358,4.26530612244898,2.93
0.11224489795918358,4.357142857142858,2.87
0.11224489795918358,4.448979591836735,2.81
0.11224489795918358,4.540816326530613,2.75
0.11224489795918358,4.63265306122449,2.71
0.11224489795918358,4.724489795918368,2.65
0.11224489795918358,4.816326530612245,2.59
0.11224489795918358,4.908163265306123,2.5500000000000003
0.11224489795918358,5.0,2.5100000000000002
0.15306122448979587,0.5,47.38
0.15306122448979587,0.5918367346938775,37.56
0.15306122448979587,0.6836734693877551,54.480000000000004
0.15306122448979587,0.7755102040816326,29.82
0.15306122448979587,0.8673469387755102,29.27
0.15306122448979587,0.9591836734693877,36.38
0.15306122448979587,1.0510204081632653,39.39
0.15306122448979587,1.1428571428571428,32.56
0.15306122448979587,1.2346938775510203,48.51
0.15306122448979587,1.3265306122448979,36.67
0.15306122448979587,1.4183673469387754,42.52
0.15306122448979587,1.5102040816326532,38.68
0.15306122448979587,1.6020408163265307,39.81
0.15306122448979587,1.6938775510204083,41.27
0.15306122448979587,1.7857142857142858,42.980000000000004
0.15306122448979587,1.8775510204081634,43.07
0.15306122448979587,1.969387755102041,26.150000000000002
0.15306122448979587,2.0612244897959187,25.79
0.15306122448979587,2.1530612244897958,23.77
0.15306122448979587,2.2448979591836737,18.09
0.15306122448979587,2.336734693877551,31.13
0.15306122448979587,2.428571428571429,23.05
0.15306122448979587,2.5204081632653064,15.25
0.15306122448979587,2.612244897959184,15.57
0.15306122448979587,2.7040816326530615,11.15
0.15306122448979587,2.795918367346939,11.31
0.15306122448979587,2.8877551020408165,6.48
0.15306122448979587,2.979591836734694,6.32
0.15306122448979587,3.0714285714285716,6.23
0.15306122448979587,3.163265306122449,6.13
0.15306122448979587,3.2551020408163267,6.0
0.15306122448979587,3.3469387755102042,5.8500000000000005
0.15306122448979587,3.438775510204082,5.67
0.15306122448979587,3.5306122448979593,5.44
0.15306122448979587,3.622448979591837,5.15
0.15306122448979587,3.7142857142857144,4.82
0.15306122448979587,3.806122448979592,4.32
0.15306122448979587,3.8979591836734695,3.21
0.15306122448979587,3.989795918367347,3.13
0.15306122448979587,4.081632653061225,3.0700000000000003
0.15306122448979587,4.173469387755102,3.0100000000000002
0.15306122448979587,4.26530612244898,2.93
0.15306122448979587,4.357142857142858,2.87
0.15306122448979587,4.448979591836735,2.81
0.15306122448979587,4.540816326530613,2.75
0.15306122448979587,4.63265306122449,2.71
0.15306122448979587,4.724489795918368,2.65
0.15306122448979587,4.816326530612245,2.59
0.15306122448979587,4.908163265306123,2.5500000000000003
0.15306122448979587,5.0,2.5100000000000002
0.19387755102040816,0.5,47.02
0.19387755102040816,0.5918367346938775,37.52
0.19387755102040816,0.6836734693877551,52.82
0.19387755102040816,0.7755102040816326,29.98
0.19387755102040816,0.8673469387755102,29.3
0.19387755102040816,0.9591836734693877,36.14
0.19387755102040816,1.0510204081632653,39.32
0.19387755102040816,1.1428571428571428,28.89
0.19387755102040816,1.2346938775510203,47.85
0.19387755102040816,1.3265306122448979,36.61
0.19387755102040816,1.4183673469387754,42.11
0.19387755102040816,1.5102040816326532,38.56
0.19387755102040816,1.6020408163265307,39.800000000000004
0.19387755102040816,1.6938775510204083,41.22
0.19387755102040816,1.7857142857142858,42.86
0.19387755102040816,1.8775510204081634,42.5
0.19387755102040816,1.969387755102041,25.650000000000002
0.19387755102040816,2.0612244897959187,25.05
0.19387755102040816,2.1530612244897958,23.09
0.19387755102040816,2.2448979591836737,16.89
0.19387755102040816,2.336734693877551,26.73
0.19387755102040816,2.428571428571429,26.44
0.19387755102040816,2.5204081632653064,18.77
0.19387755102040816,2.612244897959184,15.01
0.19387755102040816,2.7040816326530615,10.84
0.19387755102040816,2.795918367346939,10.92
0.19387755102040816,2.8877551020408165,6.45
0.19387755102040816,2.979591836734694,6.22
0.19387755102040816,3.0714285714285716,6.08
0.19387755102040816,3.163265306122449,5.98
0.19387755102040816,3.2551020408163267,5.87
0.19387755102040816,3.3469387755102042,5.74
0.19387755102040816,3.438775510204082,5.59
0.19387755102040816,3.5306122448979593,5.41
0.19387755102040816,3.622448979591837,5.2
0.19387755102040816,3.7142857142857144,4.96
0.19387755102040816,3.806122448979592,4.65
0.19387755102040816,3.8979591836734695,4.22
0.19387755102040816,3.989795918367347,3.13
0.19387755102040816,4.081632653061225,3.0700000000000003
0.19387755102040816,4.173469387755102,3.0100000000000002
0.19387755102040816,4.26530612244898,2.93
0.19387755102040816,4.357142857142858,2.87
0.19387755102040816,4.448979591836735,2.81
0.19387755102040816,4.540816326530613,2.75
0.19387755102040816,4.63265306122449,2.71
0.19387755102040816,4.724489795918368,2.65
0.19387755102040816,4.816326530612245,2.59
0.19387755102040816,4.908163265306123,2.5500000000000003
0.19387755102040816,5.0,2.5100000000000002
0.23469387755102034,0.5,46.65
0.23469387755102034,0.5918367346938775,37.43
0.23469387755102034,0.6836734693877551,51.03
0.23469387755102034,0.7755102040816326,30.09
0.23469387755102034,0.8673469387755102,29.43
0.23469387755102034,0.9591836734693877,35.87
0.23469387755102034,1.0510204081632653,39.22
0.23469387755102034,1.1428571428571428,28.72
0.23469387755102034,1.2346938775510203,47.75
0.23469387755102034,1.3265306122448979,36.550000000000004
0.23469387755102034,1.4183673469387754,41.88
0.23469387755102034,1.5102040816326532,38.44
0.23469387755102034,1.6020408163265307,39.78
0.23469387755102034,1.6938775510204083,41.15
0.23469387755102034,1.7857142857142858,42.76
0.23469387755102034,1.8775510204081634,42.13
0.23469387755102034,1.969387755102041,27.7
0.23469387755102034,2.0612244897959187,23.86
0.23469387755102034,2.1530612244897958,23.0
0.23469387755102034,2.2448979591836737,20.3
0.23469387755102034,2.336734693877551,18.45
0.23469387755102034,2.428571428571429,26.18
0.23469387755102034,2.5204081632653064,18.63
0.23469387755102034,2.612244897959184,14.620000000000001
0.23469387755102034,2.7040816326530615,14.77
0.23469387755102034,2.795918367346939,10.59
0.23469387755102034,2.8877551020408165,10.63
0.23469387755102034,2.979591836734694,6.18
0.23469387755102034,3.0714285714285716,5.98
0.23469387755102034,3.163265306122449,5.8500000000000005
0.23469387755102034,3.2551020408163267,5.74
0.23469387755102034,3.3469387755102042,5.63
0.23469387755102034,3.438775510204082,5.5
0.23469387755102034,3.5306122448979593,5.3500000000000005
0.23469387755102034,3.622448979591837,5.17
0.23469387755102034,3.7142857142857144,4.98
0.23469387755102034,3.806122448979592,4.76
0.23469387755102034,3.8979591836734695,4.47
0.23469387755102034,3.989795918367347,4.08
0.23469387755102034,4.081632653061225,3.0700000000000003
0.23469387755102034,4.173469387755102,3.0100000000000002
0.23469387755102034,4.26530612244898,2.93
0.23469387755102034,4.357142857142858,2.87
0.23469387755102034,4.448979591836735,2.81
0.23469387755102034,4.540816326530613,2.75
0.23469387755102034,4.63265306122449,2.71
0.23469387755102034,4.724489795918368,2.65
0.23469387755102034,4.816326530612245,2.59
0.23469387755102034,4.908163265306123,2.5500000000000003
0.23469387755102034,5.0,2.5100000000000002
0.2755102040816326,0.5,46.18
0.2755102040816326,0.5918367346938775,36.83
0.2755102040816326,0.6836734693877551,48.51
0.2755102040816326,0.7755102040816326,30.17
0.2755102040816326,0.8673469387755102,30.61
0.2755102040816326,0.9591836734693877,35.52
0.2755102040816326,1.0510204081632653,39.050000000000004
0.2755102040816326,1.1428571428571428,28.63
0.2755102040816326,1.2346938775510203,47.65
0.2755102040816326,1.3265306122448979,36.5
0.2755102040816326,1.4183673469387754,41.72
0.2755102040816326,1.5102040816326532,38.34
0.2755102040816326,1.6020408163265307,39.76
0.2755102040816326,1.6938775510204083,40.82
0.2755102040816326,1.7857142857142858,42.63
0.2755102040816326,1.8775510204081634,41.4
0.2755102040816326,1.969387755102041,26.86
0.2755102040816326,2.0612244897959187,23.16
0.2755102040816326,2.1530612244897958,24.87
0.2755102040816326,2.2448979591836737,20.38
0.2755102040816326,2.336734693877551,17.04
0.2755102040816326,2.428571428571429,22.34
0.2755102040816326,2.5204081632653064,21.86
0.2755102040816326,2.612244897959184,18.06
0.2755102040816326,2.7040816326530615,14.3
0.2755102040816326,2.795918367346939,10.370000000000001
0.2755102040816326,2.8877551020408165,10.31
0.2755102040816326,2.979591836734694,10.31
0.2755102040816326,3.0714285714285716,5.92
0.2755102040816326,3.163265306122449,5.76
0.2755102040816326,3.2551020408163267,5.63
0.2755102040816326,3.3469387755102042,5.5200000000000005
0.2755102040816326,3.438775510204082,5.41
0.2755102040816326,3.5306122448979593,5.2700000000000005
0.2755102040816326,3.622448979591837,5.12
0.2755102040816326,3.7142857142857144,4.96
0.2755102040816326,3.806122448979592,4.78
0.2755102040816326,3.8979591836734695,4.5600000000000005
0.2755102040816326,3.989795918367347,4.29
0.2755102040816326,4.081632653061225,3.94
0.2755102040816326,4.173469387755102,3.0100000000000002
0.2755102040816326,4.26530612244898,2.93
0.2755102040816326,4.357142857142858,2.87
0.2755102040816326,4.448979591836735,2.81
0.2755102040816326,4.540816326530613,2.75
0.2755102040816326,4.63265306122449,2.71
0.2755102040816326,4.724489795918368,2.65
0.2755102040816326,4.816326530612245,2.59
0.2755102040816326,4.908163265306123,2.5500000000000003
0.2755102040816326,5.0,2.5100000000000002
0.3163265306122448,0.5,45.28
0.3163265306122448,0.5918367346938775,36.6
0.3163265306122448,0.6836734693877551,44.46
0.3163265306122448,0.7755102040816326,30.240000000000002
0.3163265306122448,0.8673469387755102,31.2
0.3163265306122448,0.9591836734693877,35.1
0.3163265306122448,1.0510204081632653,38.46
0.3163265306122448,1.1428571428571428,28.57
0.3163265306122448,1.2346938775510203,47.56
0.3163265306122448,1.3265306122448979,36.46
0.3163265306122448,1.4183673469387754,41.57
0.3163265306122448,1.5102040816326532,38.24
0.3163265306122448,1.6020408163265307,39.730000000000004
0.3163265306122448,1.6938775510204083,40.71
0.3163265306122448,1.7857142857142858,42.21
0.3163265306122448,1.8775510204081634,41.1
0.3163265306122448,1.969387755102041,28.580000000000002
0.3163265306122448,2.0612244897959187,25.93
0.3163265306122448,2.1530612244897958,24.61
0.3163265306122448,2.2448979591836737,22.3
0.3163265306122448,2.336734693877551,16.330000000000002
0.3163265306122448,2.428571428571429,18.16
0.3163265306122448,2.5204081632653064,21.69
0.3163265306122448,2.612244897959184,17.76
0.3163265306122448,2.7040816326530615,14.02
0.3163265306122448,2.795918367346939,14.05
0.3163265306122448,2.8877551020408165,10.07
0.3163265306122448,2.979591836734694,10.01
0.3163265306122448,3.0714285714285716,5.89
0.3163265306122448,3.163265306122449,5.69
0.3163265306122448,3.2551020408163267,5.54
0.3163265306122448,3.3469387755102042,5.42
0.3163265306122448,3.438775510204082,5.32
0.3163265306122448,3.5306122448979593,5.19
0.3163265306122448,3.622448979591837,5.0600000000000005
0.3163265306122448,3.7142857142857144,4.92
0.3163265306122448,3.806122448979592,4.76
0.3163265306122448,3.8979591836734695,4.58
0.3163265306122448,3.989795918367347,4.36
0.3163265306122448,4.081632653061225,4.12
0.3163265306122448,4.173469387755102,3.79
0.3163265306122448,4.26530612244898,2.93
0.3163265306122448,4.357142857142858,2.87
0.3163265306122448,4.448979591836735,2.81
0.3163265306122448,4.540816326530613,2.75
0.3163265306122448,4.63265306122449,2.71
0.3163265306122448,4.724489795918368,2.65
0.3163265306122448,4.816326530612245,2.59
0.3163265306122448,4.908163265306123,2.5500000000000003
0.3163265306122448,5.0,2.5100000000000002
0.3571428571428571,0.5,44.13
0.3571428571428571,0.5918367346938775,36.4
0.3571428571428571,0.6836734693877551,43.54
0.3571428571428571,0.7755102040816326,30.32
0.3571428571428571,0.8673469387755102,31.650000000000002
0.3571428571428571,0.9591836734693877,34.64
0.3571428571428571,1.0510204081632653,38.22
0.3571428571428571,1.1428571428571428,28.54
0.3571428571428571,1.2346938775510203,47.45
0.3571428571428571,1.3265306122448979,36.42
0.3571428571428571,1.4183673469387754,41.4
0.3571428571428571,1.5102040816326532,38.15
0.3571428571428571,1.6020408163265307,39.68
0.3571428571428571,1.6938775510204083,40.62
0.3571428571428571,1.7857142857142858,42.1
0.3571428571428571,1.8775510204081634,40.85
0.3571428571428571,1.969387755102041,29.32
0.3571428571428571,2.0612244897959187,25.97
0.3571428571428571,2.1530612244897958,24.34
0.3571428571428571,2.2448979591836737,21.990000000000002
0.3571428571428571,2.336734693877551,19.41
0.3571428571428571,2.428571428571429,17.01
0.3571428571428571,2.5204081632653064,21.32
0.3571428571428571,2.612244897959184,17.67
0.3571428571428571,2.7040816326530615,17.31
0.3571428571428571,2.795918367346939,13.67
0.3571428571428571,2.8877551020408165,9.91
0.3571428571428571,2.979591836734694,9.77
0.3571428571428571,3.0714285714285716,9.73
0.3571428571428571,3.163265306122449,5.65
0.3571428571428571,3.2551020408163267,5.48
0.3571428571428571,3.3469387755102042,5.34
0.3571428571428571,3.438775510204082,5.23
0.3571428571428571,3.5306122448979593,5.11
0.3571428571428571,3.622448979591837,4.99
0.3571428571428571,3.7142857142857144,4.86
0.3571428571428571,3.806122448979592,4.72
0.3571428571428571,3.8979591836734695,4.57
0.3571428571428571,3.989795918367347,4.38
0.3571428571428571,4.081632653061225,4.19
0.3571428571428571,4.173469387755102,3.96
0.3571428571428571,4.26530612244898,3.5500000000000003
0.3571428571428571,4.357142857142858,2.87
0.3571428571428571,4.448979591836735,2.81
0.3571428571428571,4.540816326530613,2.75
0.3571428571428571,4.63265306122449,2.71
0.3571428571428571,4.724489795918368,2.65
0.3571428571428571,4.816326530612245,2.59
0.3571428571428571,4.908163265306123,2.5500000000000003
0.3571428571428571,5.0,2.5100000000000002
0.3979591836734693,0.5,43.88
0.3979591836734693,0.5918367346938775,35.81
0.3979591836734693,0.6836734693877551,43.050000000000004
0.3979591836734693,0.7755102040816326,30.42
0.3979591836734693,0.8673469387755102,32.02
0.3979591836734693,0.9591836734693877,31.54
0.3979591836734693,1.0510204081632653,37.95
0.3979591836734693,1.1428571428571428,28.54
0.3979591836734693,1.2346938775510203,47.32
0.3979591836734693,1.3265306122448979,36.38
0.3979591836734693,1.4183673469387754,41.2
0.3979591836734693,1.5102040816326532,38.07
0.3979591836734693,1.6020408163265307,39.63
0.3979591836734693,1.6938775510204083,40.53
0.3979591836734693,1.7857142857142858,42.0
0.3979591836734693,1.8775510204081634,40.65
0.3979591836734693,1.969387755102041,9.65
0.3979591836734693,2.0612244897959187,25.51
0.3979591836734693,2.1530612244897958,23.92
0.3979591836734693,2.2448979591836737,21.92
0.3979591836734693,2.336734693877551,19.42
0.3979591836734693,2.428571428571429,16.080000000000002
0.3979591836734693,2.5204081632653064,17.42
0.3979591836734693,2.612244897959184,20.72
0.3979591836734693,2.7040816326530615,17.06
0.3979591836734693,2.795918367346939,13.44
0.3979591836734693,2.8877551020408165,13.370000000000001
0.3979591836734693,2.979591836734694,9.6
0.3979591836734693,3.0714285714285716,9.5
0.3979591836734693,3.163265306122449,9.43
0.3979591836734693,3.2551020408163267,5.44
0.3979591836734693,3.3469387755102042,5.28
0.3979591836734693,3.438775510204082,5.15
0.3979591836734693,3.5306122448979593,5.04
0.3979591836734693,3.622448979591837,4.92
0.3979591836734693,3.7142857142857144,4.8100000000000005
0.3979591836734693,3.806122448979592,4.68
0.3979591836734693,3.8979591836734695,4.54
0.3979591836734693,3.989795918367347,4.38
0.3979591836734693,4.081632653061225,4.22
0.3979591836734693,4.173469387755102,4.03
0.3979591836734693,4.26530612244898,3.75
0.3979591836734693,4.357142857142858,3.2800000000000002
0.3979591836734693,4.448979591836735,2.81
0.3979591836734693,4.540816326530613,2.75
0.3979591836734693,4.63265306122449,2.71
0.3979591836734693,4.724489795918368,2.65
0.3979591836734693,4.816326530612245,2.59
0.3979591836734693,4.908163265306123,2.5500000000000003
0.3979591836734693,5.0,2.5100000000000002
0.43877551020408156,0.5,43.660000000000004
0.43877551020408156,0.5918367346938775,35.58
0.43877551020408156,0.6836734693877551,42.9
0.43877551020408156,0.7755102040816326,30.560000000000002
0.43877551020408156,0.8673469387755102,32.31
0.43877551020408156,0.9591836734693877,27.82
0.43877551020408156,1.0510204081632653,37.57
0.43877551020408156,1.1428571428571428,28.54
0.43877551020408156,1.2346938775510203,47.160000000000004
0.43877551020408156,1.3265306122448979,36.35
0.43877551020408156,1.4183673469387754,40.93
0.43877551020408156,1.5102040816326532,37.980000000000004
0.43877551020408156,1.6020408163265307,39.56
0.43877551020408156,1.6938775510204083,40.44
0.43877551020408156,1.7857142857142858,41.9
0.43877551020408156,1.8775510204081634,40.46
0.43877551020408156,1.969387755102041,47.160000000000004
0.43877551020408156,2.0612244897959187,24.91
0.43877551020408156,2.1530612244897958,22.98
0.43877551020408156,2.2448979591836737,23.7
0.43877551020408156,2.336734693877551,19.240000000000002
0.43877551020408156,2.428571428571429,15.8
0.43877551020408156,2.5204081632653064,16.61
0.43877551020408156,2.612244897959184,20.44
0.43877551020408156,2.7040816326530615,16.93
0.43877551020408156,2.795918367346939,13.34
0.43877551020408156,2.8877551020408165,13.08
0.43877551020408156,2.979591836734694,9.5
0.43877551020408156,3.0714285714285716,9.31
0.43877551020408156,3.163265306122449,9.22
0.43877551020408156,3.2551020408163267,5.41
0.43877551020408156,3.3469387755102042,5.23
0.43877551020408156,3.438775510204082,5.09
0.43877551020408156,3.5306122448979593,4.97
0.43877551020408156,3.622448979591837,4.8500000000000005
0.43877551020408156,3.7142857142857144,4.75
0.43877551020408156,3.806122448979592,4.63
0.43877551020408156,3.8979591836734695,4.5
0.43877551020408156,3.989795918367347,4.36
0.43877551020408156,4.081632653061225,4.22
0.43877551020408156,4.173469387755102,4.0600000000000005
0.43877551020408156,4.26530612244898,3.84
0.43877551020408156,4.357142857142858,3.5700000000000003
0.43877551020408156,4.448979591836735,2.81
0.43877551020408156,4.540816326530613,2.75
0.43877551020408156,4.63265306122449,2.71
0.43877551020408156,4.724489795918368,2.65
0.43877551020408156,4.816326530612245,2.59
0.43877551020408156,4.908163265306123,2.5500000000000003
0.43877551020408156,5.0,2.5100000000000002
0.47959183673469385,0.5,43.45
0.47959183673469385,0.5918367346938775,35.42
0.47959183673469385,0.6836734693877551,42.96
0.47959183673469385,0.7755102040816326,30.76
0.47959183673469385,0.8673469387755102,32.53
0.47959183673469385,0.9591836734693877,27.51
0.47959183673469385,1.0510204081632653,31.41
0.47959183673469385,1.1428571428571428,28.57
0.47959183673469385,1.2346938775510203,46.95
0.47959183673469385,1.3265306122448979,36.32
0.47959183673469385,1.4183673469387754,40.07
0.47959183673469385,1.5102040816326532,37.89
0.47959183673469385,1.6020408163265307,39.43
0.47959183673469385,1.6938775510204083,40.34
0.47959183673469385,1.7857142857142858,41.800000000000004
0.47959183673469385,1.8775510204081634,39.9
0.47959183673469385,1.969387755102041,45.29
0.47959183673469385,2.0612244897959187,24.64
0.47959183673469385,2.1530612244897958,22.41
0.47959183673469385,2.2448979591836737,23.47
0.47959183673469385,2.336734693877551,21.18
0.47959183673469385,2.428571428571429,18.68
0.47959183673469385,2.5204081632653064,15.860000000000001
0.47959183673469385,2.612244897959184,16.830000000000002
0.47959183673469385,2.7040816326530615,16.77
0.47959183673469385,2.795918367346939,16.37
0.47959183673469385,2.8877551020408165,12.88
0.47959183673469385,2.979591836734694,12.75
0.47959183673469385,3.0714285714285716,9.18
0.47959183673469385,3.163265306122449,9.040000000000001
0.47959183673469385,3.2551020408163267,8.94
0.47959183673469385,3.3469387755102042,5.19
0.47959183673469385,3.438775510204082,5.04
0.47959183673469385,3.5306122448979593,4.91
0.47959183673469385,3.622448979591837,4.79
0.47959183673469385,3.7142857142857144,4.69
0.47959183673469385,3.806122448979592,4.58
0.47959183673469385,3.8979591836734695,4.46
0.47959183673469385,3.989795918367347,4.33
0.47959183673469385,4.081632653061225,4.2
0.47959183673469385,4.173469387755102,4.0600000000000005
0.47959183673469385,4.26530612244898,3.87
0.47959183673469385,4.357142857142858,3.67
0.47959183673469385,4.448979591836735,3.37
