delta,omega,steady_time
0.13265306122448978,1.2346938775510203,149.99
0.13265306122448978,1.3265306122448979,62.52
0.13265306122448978,1.4183673469387754,77.49
0.13265306122448978,1.5102040816326532,77.92
0.13265306122448978,1.6020408163265307,73.46000000000001
0.13265306122448978,1.6938775510204083,59.97
0.13265306122448978,1.7857142857142858,76.42
0.13265306122448978,1.8775510204081634,60.89
0.13265306122448978,1.969387755102041,76.22
0.13265306122448978,2.0612244897959187,73.63
0.13265306122448978,2.1530612244897958,110.15
0.13265306122448978,2.2448979591836737,92.75
0.13265306122448978,2.336734693877551,149.99
0.13265306122448978,2.428571428571429,149.99
0.13265306122448978,2.5204081632653064,149.99
0.13265306122448978,2.612244897959184,28.75
0.13265306122448978,2.7040816326530615,94.56
0.13265306122448978,2.795918367346939,149.99
0.13265306122448978,2.8877551020408165,149.99
0.13265306122448978,2.979591836734694,149.99
0.13265306122448978,3.0714285714285716,9.43
0.13265306122448978,3.163265306122449,27.27
0.13265306122448978,3.2551020408163267,24.12
0.13265306122448978,3.3469387755102042,50.980000000000004
0.13265306122448978,3.438775510204082,55.38
0.13265306122448978,3.5306122448979593,116.24000000000001
0.13265306122448978,3.622448979591837,83.81
0.13265306122448978,3.7142857142857144,37.31
0.13265306122448978,3.806122448979592,56.75
0.13265306122448978,3.8979591836734695,26.5
0.13265306122448978,3.989795918367347,27.900000000000002
0.13265306122448978,4.081632653061225,20.96
0.13265306122448978,4.173469387755102,26.17
0.13265306122448978,4.26530612244898,30.29
0.13265306122448978,4.357142857142858,24.02
0.13265306122448978,4.448979591836735,26.35
0.13265306122448978,4.540816326530613,26.73
0.13265306122448978,4.63265306122449,29.18
0.13265306122448978,4.724489795918368,31.28
0.13265306122448978,4.816326530612245,31.05
0.13265306122448978,4.908163265306123,26.51
0.13265306122448978,5.0,26.28
0.14285714285714285,0.5,149.99
0.14285714285714285,0.5918367346938775,47.01
0.14285714285714285,0.6836734693877551,149.99
0.14285714285714285,0.7755102040816326,149.99
0.14285714285714285,0.8673469387755102,39.39
0.14285714285714285,0.9591836734693877,149.99
0.14285714285714285,1.0510204081632653,51.120000000000005
0.14285714285714285,1.1428571428571428,149.99
0.14285714285714285,1.2346938775510203,149.99
0.14285714285714285,1.3265306122448979,55.18
0.14285714285714285,1.4183673469387754,56.6
0.14285714285714285,1.5102040816326532,67.47
0.14285714285714285,1.6020408163265307,68.28
0.14285714285714285,1.6938775510204083,65.45
0.14285714285714285,1.7857142857142858,65.62
0.14285714285714285,1.8775510204081634,56.74
0.14285714285714285,1.969387755102041,66.02
0.14285714285714285,2.0612244897959187,63.370000000000005
0.14285714285714285,2.1530612244897958,73.97
0.14285714285714285,2.2448979591836737,149.99
0.14285714285714285,2.336734693877551,149.99
0.14285714285714285,2.428571428571429,149.99
0.14285714285714285,2.5204081632653064,149.99
0.14285714285714285,2.612244897959184,149.99
0.14285714285714285,2.7040816326530615,149.99
0.14285714285714285,2.795918367346939,149.99
0.14285714285714285,2.8877551020408165,149.99
0.14285714285714285,2.979591836734694,149.99
0.14285714285714285,3.0714285714285716,9.6
0.14285714285714285,3.163265306122449,28.86
0.14285714285714285,3.2551020408163267,22.47
0.14285714285714285,3.3469387755102042,69.57000000000001
0.14285714285714285,3.438775510204082,78.9
0.14285714285714285,3.5306122448979593,36.79
0.14285714285714285,3.622448979591837,96.29
0.14285714285714285,3.7142857142857144,59.28
0.14285714285714285,3.806122448979592,84.0
0.14285714285714285,3.8979591836734695,28.240000000000002
0.14285714285714285,3.989795918367347,27.87
0.14285714285714285,4.081632653061225,20.84
0.14285714285714285,4.173469387755102,23.81
0.14285714285714285,4.26530612244898,26.03
0.14285714285714285,4.357142857142858,23.900000000000002
0.14285714285714285,4.448979591836735,26.23
0.14285714285714285,4.540816326530613,26.54
0.14285714285714285,4.63265306122449,26.73
0.14285714285714285,4.724489795918368,26.73
0.14285714285714285,4.816326530612245,26.55
0.14285714285714285,4.908163265306123,26.310000000000002
0.14285714285714285,5.0,26.09
0.1530612244897959,0.5,149.99
0.1530612244897959,0.5918367346938775,45.89
0.1530612244897959,0.6836734693877551,74.27
0.1530612244897959,0.7755102040816326,149.99
0.1530612244897959,0.8673469387755102,37.54
0.1530612244897959,0.9591836734693877,73.51
0.1530612244897959,1.0510204081632653,59.21
0.1530612244897959,1.1428571428571428,149.99
0.1530612244897959,1.2346938775510203,91.47
0.1530612244897959,1.3265306122448979,50.83
0.1530612244897959,1.4183673469387754,60.39
0.1530612244897959,1.5102040816326532,62.9
0.1530612244897959,1.6020408163265307,61.050000000000004
0.1530612244897959,1.6938775510204083,62.120000000000005
0.1530612244897959,1.7857142857142858,62.230000000000004
0.1530612244897959,1.8775510204081634,52.32
0.1530612244897959,1.969387755102041,64.43
0.1530612244897959,2.0612244897959187,67.52
0.1530612244897959,2.1530612244897958,74.28
0.1530612244897959,2.2448979591836737,149.99
0.1530612244897959,2.336734693877551,149.99
0.1530612244897959,2.428571428571429,149.99
0.1530612244897959,2.5204081632653064,149.99
0.1530612244897959,2.612244897959184,149.99
0.1530612244897959,2.7040816326530615,149.99
0.1530612244897959,2.795918367346939,60.61
0.1530612244897959,2.8877551020408165,141.66
0.1530612244897959,2.979591836734694,149.99
0.1530612244897959,3.0714285714285716,149.99
0.1530612244897959,3.163265306122449,35.43
0.1530612244897959,3.2551020408163267,20.52
0.1530612244897959,3.3469387755102042,25.48
0.1530612244897959,3.438775510204082,35.68
0.1530612244897959,3.5306122448979593,48.76
0.1530612244897959,3.622448979591837,35.69
0.1530612244897959,3.7142857142857144,9.15
0.1530612244897959,3.806122448979592,31.990000000000002
0.1530612244897959,3.8979591836734695,28.42
0.1530612244897959,3.989795918367347,27.75
0.1530612244897959,4.081632653061225,18.97
0.1530612244897959,4.173469387755102,23.7
0.1530612244897959,4.26530612244898,25.92
0.1530612244897959,4.357142857142858,23.79
0.1530612244897959,4.448979591836735,26.12
0.1530612244897959,4.540816326530613,24.3
0.1530612244897959,4.63265306122449,26.52
0.1530612244897959,4.724489795918368,26.46
0.1530612244897959,4.816326530612245,26.32
0.1530612244897959,4.908163265306123,24.04
0.1530612244897959,5.0,23.91
0.16326530612244897,0.5,149.99
0.16326530612244897,0.5918367346938775,45.410000000000004
0.16326530612244897,0.6836734693877551,149.99
0.16326530612244897,0.7755102040816326,149.99
0.16326530612244897,0.8673469387755102,35.27
0.16326530612244897,0.9591836734693877,149.99
0.16326530612244897,1.0510204081632653,149.99
0.16326530612244897,1.1428571428571428,149.99
0.16326530612244897,1.2346938775510203,68.59
0.16326530612244897,1.3265306122448979,47.02
0.16326530612244897,1.4183673469387754,61.28
0.16326530612244897,1.5102040816326532,57.230000000000004
0.16326530612244897,1.6020408163265307,56.19
0.16326530612244897,1.6938775510204083,63.370000000000005
0.16326530612244897,1.7857142857142858,69.5
0.16326530612244897,1.8775510204081634,51.71
0.16326530612244897,1.969387755102041,11.98
0.16326530612244897,2.0612244897959187,103.35000000000001
0.16326530612244897,2.1530612244897958,63.190000000000005
0.16326530612244897,2.2448979591836737,149.99
0.16326530612244897,2.336734693877551,149.99
0.16326530612244897,2.428571428571429,104.53
0.16326530612244897,2.5204081632653064,149.99
0.16326530612244897,2.612244897959184,139.91
0.16326530612244897,2.7040816326530615,149.99
0.16326530612244897,2.795918367346939,149.99
0.16326530612244897,2.8877551020408165,62.79
0.16326530612244897,2.979591836734694,149.99
0.16326530612244897,3.0714285714285716,149.99
0.16326530612244897,3.163265306122449,17.19
0.16326530612244897,3.2551020408163267,26.330000000000002
0.16326530612244897,3.3469387755102042,23.71
0.16326530612244897,3.438775510204082,70.9
0.16326530612244897,3.5306122448979593,33.230000000000004
0.16326530612244897,3.622448979591837,26.150000000000002
0.16326530612244897,3.7142857142857144,29.77
0.16326530612244897,3.806122448979592,24.17
0.16326530612244897,3.8979591836734695,28.47
0.16326530612244897,3.989795918367347,25.64
0.16326530612244897,4.081632653061225,16.580000000000002
0.16326530612244897,4.173469387755102,21.63
0.16326530612244897,4.26530612244898,25.82
0.16326530612244897,4.357142857142858,21.59
0.16326530612244897,4.448979591836735,21.86
0.16326530612244897,4.540816326530613,24.17
0.16326530612244897,4.63265306122449,24.3
0.16326530612244897,4.724489795918368,24.29
0.16326530612244897,4.816326530612245,24.060000000000002
0.16326530612244897,4.908163265306123,21.68
0.16326530612244897,5.0,21.57
0.17346938775510204,0.5,149.99
0.17346938775510204,0.5918367346938775,44.74
0.17346938775510204,0.6836734693877551,149.99
0.17346938775510204,0.7755102040816326,149.99
0.17346938775510204,0.8673469387755102,33.21
0.17346938775510204,0.9591836734693877,149.99
0.17346938775510204,1.0510204081632653,149.99
0.17346938775510204,1.1428571428571428,149.99
0.17346938775510204,1.2346938775510203,61.08
0.17346938775510204,1.3265306122448979,45.96
0.17346938775510204,1.4183673469387754,59.160000000000004
0.17346938775510204,1.5102040816326532,52.72
0.17346938775510204,1.6020408163265307,51.59
0.17346938775510204,1.6938775510204083,55.25
0.17346938775510204,1.7857142857142858,55.25
0.17346938775510204,1.8775510204081634,48.09
0.17346938775510204,1.969387755102041,54.97
0.17346938775510204,2.0612244897959187,98.49000000000001
0.17346938775510204,2.1530612244897958,57.660000000000004
0.17346938775510204,2.2448979591836737,149.99
0.17346938775510204,2.336734693877551,149.99
0.17346938775510204,2.428571428571429,136.22
0.17346938775510204,2.5204081632653064,94.95
0.17346938775510204,2.612244897959184,91.98
0.17346938775510204,2.7040816326530615,149.99
0.17346938775510204,2.795918367346939,114.95
0.17346938775510204,2.8877551020408165,12.18
0.17346938775510204,2.979591836734694,149.99
0.17346938775510204,3.0714285714285716,149.99
0.17346938775510204,3.163265306122449,17.23
0.17346938775510204,3.2551020408163267,47.62
0.17346938775510204,3.3469387755102042,23.79
0.17346938775510204,3.438775510204082,24.330000000000002
0.17346938775510204,3.5306122448979593,51.47
0.17346938775510204,3.622448979591837,149.99
0.17346938775510204,3.7142857142857144,68.79
0.17346938775510204,3.806122448979592,28.66
0.17346938775510204,3.8979591836734695,28.37
0.17346938775510204,3.989795918367347,23.21
0.17346938775510204,4.081632653061225,16.52
0.17346938775510204,4.173469387755102,21.57
0.17346938775510204,4.26530612244898,25.72
0.17346938775510204,4.357142857142858,21.490000000000002
0.17346938775510204,4.448979591836735,21.77
0.17346938775510204,4.540816326530613,21.87
0.17346938775510204,4.63265306122449,21.97
0.17346938775510204,4.724489795918368,21.88
0.17346938775510204,4.816326530612245,21.7
0.17346938775510204,4.908163265306123,21.54
0.17346938775510204,5.0,21.45
0.18367346938775508,0.5,77.39
0.18367346938775508,0.5918367346938775,42.51
0.18367346938775508,0.6836734693877551,149.99
0.18367346938775508,0.7755102040816326,149.99
0.18367346938775508,0.8673469387755102,32.02
0.18367346938775508,0.9591836734693877,149.99
0.18367346938775508,1.0510204081632653,149.99
0.18367346938775508,1.1428571428571428,149.99
0.18367346938775508,1.2346938775510203,61.79
0.18367346938775508,1.3265306122448979,43.47
0.18367346938775508,1.4183673469387754,53.550000000000004
0.18367346938775508,1.5102040816326532,48.980000000000004
0.18367346938775508,1.6020408163265307,47.54
0.18367346938775508,1.6938775510204083,58.86
0.18367346938775508,1.7857142857142858,49.88
0.18367346938775508,1.8775510204081634,48.14
0.18367346938775508,1.969387755102041,68.3
0.18367346938775508,2.0612244897959187,72.3
0.18367346938775508,2.1530612244897958,67.95
0.18367346938775508,2.2448979591836737,149.99
0.18367346938775508,2.336734693877551,149.99
0.18367346938775508,2.428571428571429,149.99
0.18367346938775508,2.5204081632653064,149.99
0.18367346938775508,2.612244897959184,149.99
0.18367346938775508,2.7040816326530615,149.99
0.18367346938775508,2.795918367346939,64.02
0.18367346938775508,2.8877551020408165,149.99
0.18367346938775508,2.979591836734694,149.99
0.18367346938775508,3.0714285714285716,149.99
0.18367346938775508,3.163265306122449,17.39
0.18367346938775508,3.2551020408163267,28.12
0.18367346938775508,3.3469387755102042,22.11
0.18367346938775508,3.438775510204082,18.01
0.18367346938775508,3.5306122448979593,42.67
0.18367346938775508,3.622448979591837,28.66
0.18367346938775508,3.7142857142857144,24.44
0.18367346938775508,3.806122448979592,28.900000000000002
0.18367346938775508,3.8979591836734695,28.17
0.18367346938775508,3.989795918367347,21.09
0.18367346938775508,4.081632653061225,16.490000000000002
0.18367346938775508,4.173469387755102,21.52
0.18367346938775508,4.26530612244898,21.55
0.18367346938775508,4.357142857142858,21.41
0.18367346938775508,4.448979591836735,21.67
0.18367346938775508,4.540816326530613,21.75
0.18367346938775508,4.63265306122449,21.79
0.18367346938775508,4.724489795918368,21.72
0.18367346938775508,4.816326530612245,21.56
0.18367346938775508,4.908163265306123,21.41
0.18367346938775508,5.0,19.34
0.19387755102040816,0.5,78.15
0.19387755102040816,0.5918367346938775,37.03
0.19387755102040816,0.6836734693877551,149.99
0.19387755102040816,0.7755102040816326,149.99
0.19387755102040816,0.8673469387755102,31.26
0.19387755102040816,0.9591836734693877,149.99
0.19387755102040816,1.0510204081632653,149.99
0.19387755102040816,1.1428571428571428,149.99
0.19387755102040816,1.2346938775510203,69.44
0.19387755102040816,1.3265306122448979,42.47
0.19387755102040816,1.4183673469387754,48.480000000000004
0.19387755102040816,1.5102040816326532,47.25
0.19387755102040816,1.6020408163265307,45.86
0.19387755102040816,1.6938775510204083,49.1
0.19387755102040816,1.7857142857142858,48.61
0.19387755102040816,1.8775510204081634,48.22
0.19387755102040816,1.969387755102041,68.17
0.19387755102040816,2.0612244897959187,16.7
0.19387755102040816,2.1530612244897958,77.69
0.19387755102040816,2.2448979591836737,38.92
0.19387755102040816,2.336734693877551,149.99
0.19387755102040816,2.428571428571429,31.34
0.19387755102040816,2.5204081632653064,149.99
0.19387755102040816,2.612244897959184,149.99
0.19387755102040816,2.7040816326530615,149.99
0.19387755102040816,2.795918367346939,74.15
0.19387755102040816,2.8877551020408165,53.94
0.19387755102040816,2.979591836734694,9.94
0.19387755102040816,3.0714285714285716,149.99
0.19387755102040816,3.163265306122449,16.68
0.19387755102040816,3.2551020408163267,29.47
0.19387755102040816,3.3469387755102042,21.88
0.19387755102040816,3.438775510204082,25.88
0.19387755102040816,3.5306122448979593,9.9
0.19387755102040816,3.622448979591837,30.400000000000002
0.19387755102040816,3.7142857142857144,24.59
0.19387755102040816,3.806122448979592,28.91
0.19387755102040816,3.8979591836734695,23.75
0.19387755102040816,3.989795918367347,20.900000000000002
0.19387755102040816,4.081632653061225,16.48
0.19387755102040816,4.173469387755102,19.37
0.19387755102040816,4.26530612244898,21.47
0.19387755102040816,4.357142857142858,19.44
0.19387755102040816,4.448979591836735,19.52
0.19387755102040816,4.540816326530613,21.64
0.19387755102040816,4.63265306122449,21.63
0.19387755102040816,4.724489795918368,19.52
0.19387755102040816,4.816326530612245,19.400000000000002
0.19387755102040816,4.908163265306123,19.34
0.19387755102040816,5.0,19.25
0.2040816326530612,0.5,149.99
0.2040816326530612,0.5918367346938775,33.44
0.2040816326530612,0.6836734693877551,149.99
0.2040816326530612,0.7755102040816326,149.99
0.2040816326530612,0.8673469387755102,30.150000000000002
0.2040816326530612,0.9591836734693877,149.99
0.2040816326530612,1.0510204081632653,149.99
0.2040816326530612,1.1428571428571428,149.99
0.2040816326530612,1.2346938775510203,73.17
0.2040816326530612,1.3265306122448979,38.94
0.2040816326530612,1.4183673469387754,45.87
0.2040816326530612,1.5102040816326532,44.45
0.2040816326530612,1.6020408163265307,42.04
0.2040816326530612,1.6938775510204083,49.370000000000005
0.2040816326530612,1.7857142857142858,48.01
0.2040816326530612,1.8775510204081634,44.33
0.2040816326530612,1.969387755102041,58.63
0.2040816326530612,2.0612244897959187,50.03
0.2040816326530612,2.1530612244897958,149.99
0.2040816326530612,2.2448979591836737,69.72
0.2040816326530612,2.336734693877551,149.99
0.2040816326530612,2.428571428571429,149.99
0.2040816326530612,2.5204081632653064,149.99
0.2040816326530612,2.612244897959184,149.99
0.2040816326530612,2.7040816326530615,149.99
0.2040816326530612,2.795918367346939,149.99
0.2040816326530612,2.8877551020408165,149.99
0.2040816326530612,2.979591836734694,8.51
0.2040816326530612,3.0714285714285716,149.99
0.2040816326530612,3.163265306122449,14.9
0.2040816326530612,3.2551020408163267,38.980000000000004
0.2040816326530612,3.3469387755102042,21.900000000000002
0.2040816326530612,3.438775510204082,9.58
0.2040816326530612,3.5306122448979593,29.38
0.2040816326530612,3.622448979591837,23.400000000000002
0.2040816326530612,3.7142857142857144,26.52
0.2040816326530612,3.806122448979592,28.7
0.2040816326530612,3.8979591836734695,23.51
0.2040816326530612,3.989795918367347,18.62
0.2040816326530612,4.081632653061225,14.700000000000001
0.2040816326530612,4.173469387755102,19.34
0.2040816326530612,4.26530612244898,21.400000000000002
0.2040816326530612,4.357142857142858,19.37
0.2040816326530612,4.448979591836735,19.42
0.2040816326530612,4.540816326530613,21.52
0.2040816326530612,4.63265306122449,19.57
0.2040816326530612,4.724489795918368,19.39
0.2040816326530612,4.816326530612245,19.27
0.2040816326530612,4.908163265306123,19.22
0.2040816326530612,5.0,17.0
0.21428571428571427,0.5,149.99
0.21428571428571427,0.5918367346938775,32.94
0.21428571428571427,0.6836734693877551,149.99
0.21428571428571427,0.7755102040816326,149.99
0.21428571428571427,0.8673469387755102,29.92
0.21428571428571427,0.9591836734693877,66.92
0.21428571428571427,1.0510204081632653,149.99
0.21428571428571427,1.1428571428571428,149.99
0.21428571428571427,1.2346938775510203,68.3
0.21428571428571427,1.3265306122448979,38.480000000000004
0.21428571428571427,1.4183673469387754,42.49
0.21428571428571427,1.5102040816326532,43.09
0.21428571428571427,1.6020408163265307,40.89
0.21428571428571427,1.6938775510204083,13.84
0.21428571428571427,1.7857142857142858,43.38
0.21428571428571427,1.8775510204081634,45.04
0.21428571428571427,1.969387755102041,55.22
0.21428571428571427,2.0612244897959187,50.35
0.21428571428571427,2.1530612244897958,149.99
0.21428571428571427,2.2448979591836737,149.99
0.21428571428571427,2.336734693877551,149.99
0.21428571428571427,2.428571428571429,149.99
0.21428571428571427,2.5204081632653064,36.800000000000004
0.21428571428571427,2.612244897959184,149.99
0.21428571428571427,2.7040816326530615,149.99
0.21428571428571427,2.795918367346939,43.61
0.21428571428571427,2.8877551020408165,149.99
0.21428571428571427,2.979591836734694,7.930000000000001
0.21428571428571427,3.0714285714285716,19.17
0.21428571428571427,3.163265306122449,13.38
0.21428571428571427,3.2551020408163267,46.480000000000004
0.21428571428571427,3.3469387755102042,23.22
0.21428571428571427,3.438775510204082,81.27
0.21428571428571427,3.5306122448979593,37.83
0.21428571428571427,3.622448979591837,20.35
0.21428571428571427,3.7142857142857144,26.93
0.21428571428571427,3.806122448979592,26.22
0.21428571428571427,3.8979591836734695,23.26
0.21428571428571427,3.989795918367347,16.47
0.21428571428571427,4.081632653061225,14.67
0.21428571428571427,4.173469387755102,19.31
0.21428571428571427,4.26530612244898,21.32
0.21428571428571427,4.357142857142858,19.29
0.21428571428571427,4.448979591836735,19.330000000000002
0.21428571428571427,4.540816326530613,19.52
0.21428571428571427,4.63265306122449,19.44
0.21428571428571427,4.724489795918368,19.27
0.21428571428571427,4.816326530612245,17.04
0.21428571428571427,4.908163265306123,16.990000000000002
0.21428571428571427,5.0,16.95
0.22448979591836732,0.5,139.83
0.22448979591836732,0.5918367346938775,32.57
0.22448979591836732,0.6836734693877551,149.99
0.22448979591836732,0.7755102040816326,149.99
0.22448979591836732,0.8673469387755102,29.87
0.22448979591836732,0.9591836734693877,99.61
0.22448979591836732,1.0510204081632653,149.99
0.22448979591836732,1.1428571428571428,149.99
0.22448979591836732,1.2346938775510203,54.050000000000004
0.22448979591836732,1.3265306122448979,37.67
0.22448979591836732,1.4183673469387754,39.26
0.22448979591836732,1.5102040816326532,40.22
0.22448979591836732,1.6020408163265307,38.52
0.22448979591836732,1.6938775510204083,57.910000000000004
0.22448979591836732,1.7857142857142858,42.88
0.22448979591836732,1.8775510204081634,44.87
0.22448979591836732,1.969387755102041,51.58
0.22448979591836732,2.0612244897959187,16.830000000000002
0.22448979591836732,2.1530612244897958,141.47
0.22448979591836732,2.2448979591836737,149.99
0.22448979591836732,2.336734693877551,128.28
0.22448979591836732,2.428571428571429,149.99
0.22448979591836732,2.5204081632653064,149.99
0.22448979591836732,2.612244897959184,138.35
0.22448979591836732,2.7040816326530615,149.99
0.22448979591836732,2.795918367346939,149.99
0.22448979591836732,2.8877551020408165,149.99
0.22448979591836732,2.979591836734694,7.8
0.22448979591836732,3.0714285714285716,19.0
0.22448979591836732,3.163265306122449,13.52
0.22448979591836732,3.2551020408163267,62.31
0.22448979591836732,3.3469387755102042,23.240000000000002
0.22448979591836732,3.438775510204082,32.25
0.22448979591836732,3.5306122448979593,25.560000000000002
0.22448979591836732,3.622448979591837,26.29
0.22448979591836732,3.7142857142857144,26.87
0.22448979591836732,3.806122448979592,24.0
0.22448979591836732,3.8979591836734695,18.95
0.22448979591836732,3.989795918367347,16.36
0.22448979591836732,4.081632653061225,14.67
0.22448979591836732,4.173469387755102,19.28
0.22448979591836732,4.26530612244898,21.240000000000002
0.22448979591836732,4.357142857142858,17.09
0.22448979591836732,4.448979591836735,17.21
0.22448979591836732,4.540816326530613,17.26
0.22448979591836732,4.63265306122449,17.17
0.22448979591836732,4.724489795918368,17.04
0.22448979591836732,4.816326530612245,16.96
0.22448979591836732,4.908163265306123,16.92
0.22448979591836732,5.0,16.9
0.2346938775510204,0.5,81.51
0.2346938775510204,0.5918367346938775,32.08
0.2346938775510204,0.6836734693877551,149.99
0.2346938775510204,0.7755102040816326,149.99
0.2346938775510204,0.8673469387755102,29.97
0.2346938775510204,0.9591836734693877,63.42
0.2346938775510204,1.0510204081632653,149.99
0.2346938775510204,1.1428571428571428,149.99
0.2346938775510204,1.2346938775510203,42.71
0.2346938775510204,1.3265306122448979,36.94
0.2346938775510204,1.4183673469387754,37.64
0.2346938775510204,1.5102040816326532,38.97
0.2346938775510204,1.6020408163265307,38.43
0.2346938775510204,1.6938775510204083,44.51
0.2346938775510204,1.7857142857142858,39.27
0.2346938775510204,1.8775510204081634,49.08
0.2346938775510204,1.969387755102041,55.81
0.2346938775510204,2.0612244897959187,79.62
0.2346938775510204,2.1530612244897958,149.99
0.2346938775510204,2.2448979591836737,149.99
0.2346938775510204,2.336734693877551,106.21000000000001
0.2346938775510204,2.428571428571429,44.18
0.2346938775510204,2.5204081632653064,149.99
0.2346938775510204,2.612244897959184,117.85000000000001
0.2346938775510204,2.7040816326530615,149.99
0.2346938775510204,2.795918367346939,149.99
0.2346938775510204,2.8877551020408165,21.14
0.2346938775510204,2.979591836734694,7.930000000000001
0.2346938775510204,3.0714285714285716,19.73
0.2346938775510204,3.163265306122449,31.080000000000002
0.2346938775510204,3.2551020408163267,33.22
0.2346938775510204,3.3469387755102042,23.44
0.2346938775510204,3.438775510204082,26.52
0.2346938775510204,3.5306122448979593,20.69
0.2346938775510204,3.622448979591837,26.71
0.2346938775510204,3.7142857142857144,26.43
0.2346938775510204,3.806122448979592,23.67
0.2346938775510204,3.8979591836734695,18.76
0.2346938775510204,3.989795918367347,16.25
0.2346938775510204,4.081632653061225,14.68
0.2346938775510204,4.173469387755102,19.240000000000002
0.2346938775510204,4.26530612244898,19.36
0.2346938775510204,4.357142857142858,17.04
0.2346938775510204,4.448979591836735,17.13
0.2346938775510204,4.540816326530613,17.17
0.2346938775510204,4.63265306122449,17.080000000000002
0.2346938775510204,4.724489795918368,16.96
0.2346938775510204,4.816326530612245,16.88
0.2346938775510204,4.908163265306123,16.86
0.2346938775510204,5.0,16.86
0.24489795918367346,0.5,66.12
0.24489795918367346,0.5918367346938775,31.220000000000002
0.24489795918367346,0.6836734693877551,149.99
0.24489795918367346,0.7755102040816326,149.99
0.24489795918367346,0.8673469387755102,30.150000000000002
0.24489795918367346,0.9591836734693877,149.99
0.24489795918367346,1.0510204081632653,149.99
0.24489795918367346,1.1428571428571428,149.99
0.24489795918367346,1.2346938775510203,37.24
0.24489795918367346,1.3265306122448979,34.730000000000004
0.24489795918367346,1.4183673469387754,35.24
0.24489795918367346,1.5102040816326532,36.230000000000004
0.24489795918367346,1.6020408163265307,38.47
0.24489795918367346,1.6938775510204083,40.49
0.24489795918367346,1.7857142857142858,38.64
0.24489795918367346,1.8775510204081634,46.1
0.24489795918367346,1.969387755102041,65.74
0.24489795918367346,2.0612244897959187,81.35000000000001
0.24489795918367346,2.1530612244897958,149.99
0.24489795918367346,2.2448979591836737,149.99
0.24489795918367346,2.336734693877551,149.99
0.24489795918367346,2.428571428571429,32.64
0.24489795918367346,2.5204081632653064,149.99
0.24489795918367346,2.612244897959184,149.99
0.24489795918367346,2.7040816326530615,149.99
0.24489795918367346,2.795918367346939,21.490000000000002
0.24489795918367346,2.8877551020408165,149.99
0.24489795918367346,2.979591836734694,149.99
0.24489795918367346,3.0714285714285716,149.99
0.24489795918367346,3.163265306122449,26.91
0.24489795918367346,3.2551020408163267,35.03
0.24489795918367346,3.3469387755102042,24.59
0.24489795918367346,3.438775510204082,21.21
0.24489795918367346,3.5306122448979593,22.22
0.24489795918367346,3.622448979591837,26.91
0.24489795918367346,3.7142857142857144,24.55
0.24489795918367346,3.806122448979592,19.330000000000002
0.24489795918367346,3.8979591836734695,18.580000000000002
0.24489795918367346,3.989795918367347,14.47
0.24489795918367346,4.081632653061225,14.700000000000001
0.24489795918367346,4.173469387755102,17.26
0.24489795918367346,4.26530612244898,17.13
0.24489795918367346,4.357142857142858,16.990000000000002
0.24489795918367346,4.448979591836735,17.06
0.24489795918367346,4.540816326530613,17.080000000000002
0.24489795918367346,4.63265306122449,17.0
0.24489795918367346,4.724489795918368,16.88
0.24489795918367346,4.816326530612245,16.81
0.24489795918367346,4.908163265306123,16.81
0.24489795918367346,5.0,14.84
0.25510204081632654,0.5,62.57
0.25510204081632654,0.5918367346938775,31.39
0.25510204081632654,0.6836734693877551,149.99
0.25510204081632654,0.7755102040816326,149.99
0.25510204081632654,0.8673469387755102,30.38
0.25510204081632654,0.9591836734693877,149.99
0.25510204081632654,1.0510204081632653,149.99
0.25510204081632654,1.1428571428571428,149.99
0.25510204081632654,1.2346938775510203,34.14
0.25510204081632654,1.3265306122448979,34.160000000000004
0.25510204081632654,1.4183673469387754,34.11
0.25510204081632654,1.5102040816326532,35.26
0.25510204081632654,1.6020408163265307,38.45
0.25510204081632654,1.6938775510204083,39.51
0.25510204081632654,1.7857142857142858,38.42
0.25510204081632654,1.8775510204081634,57.88
0.25510204081632654,1.969387755102041,43.79
0.25510204081632654,2.0612244897959187,52.38
0.25510204081632654,2.1530612244897958,132.45
0.25510204081632654,2.2448979591836737,149.99
0.25510204081632654,2.336734693877551,149.99
0.25510204081632654,2.428571428571429,149.99
0.25510204081632654,2.5204081632653064,59.22
0.25510204081632654,2.612244897959184,68.81
0.25510204081632654,2.7040816326530615,149.99
0.25510204081632654,2.795918367346939,25.21
0.25510204081632654,2.8877551020408165,149.99
0.25510204081632654,2.979591836734694,149.99
0.25510204081632654,3.0714285714285716,149.99
0.25510204081632654,3.163265306122449,24.95
0.25510204081632654,3.2551020408163267,51.660000000000004
0.25510204081632654,3.3469387755102042,24.98
0.25510204081632654,3.438775510204082,22.39
0.25510204081632654,3.5306122448979593,27.04
0.25510204081632654,3.622448979591837,26.73
0.25510204081632654,3.7142857142857144,21.97
0.25510204081632654,3.806122448979592,19.11
0.25510204081632654,3.8979591836734695,16.63
0.25510204081632654,3.989795918367347,12.24
0.25510204081632654,4.081632653061225,14.73
0.25510204081632654,4.173469387755102,17.22
0.25510204081632654,4.26530612244898,17.080000000000002
0.25510204081632654,4.357142857142858,16.93
0.25510204081632654,4.448979591836735,16.98
0.25510204081632654,4.540816326530613,17.0
0.25510204081632654,4.63265306122449,16.92
0.25510204081632654,4.724489795918368,16.81
