time,x,v
0.0,0.0,0.0
0.01,0.000125,0.02497187508332246
0.02,0.0004994375016664492,0.049881338686525944
0.03,0.001122626773730519,0.07471606429892791
0.04,0.0019937587876450074,0.09946374354818269
0.05,0.003111901644694173,0.12411211328412952
0.06,0.004476001053327598,0.14864896058943253
0.07,0.006084880856482823,0.17306212773736931
0.08,0.007937243608074985,0.19733951706056477
0.09,0.01003167119769412,0.22146909571725582
0.1,0.012366625522420103,0.24543890034242158
0.11,0.014940449204542553,0.2692370415719598
0.12,0.0177513663538593,0.2928517084290097
0.13,0.02079748337312275,0.31627117256250675
0.14,0.02407678980510944,0.3394837923291041
0.15,0.027587159219704834,0.36247801671069657
0.16,0.03132635013932337,0.38524238906093905
0.17,0.035292007000923616,0.40776555067534603
0.18,0.03948166115283029,0.43003624418079534
0.19,0.04389273188453952,0.45204331674152354
0.2,0.04852252748766076,0.4737757230799907
0.21,0.053368246346139334,0.49522252831229896
0.22,0.05842697805390674,0.5163729105991678
0.23,0.06369570455812268,0.5372161636147903
0.24,0.06917130132620253,0.557741698837214
0.25,0.07485053853486695,0.5779390476651988
0.26,0.08073008227950651,0.5977978633677968
0.27,0.0868064958022229,0.6173079228741708
0.28,0.09307624073698992,0.6364591284124037
0.29,0.09953567837047096,0.6552415090072611
0.3,0.10618107091713513,0.6736452218480247
0.31,0.11300858280743145,0.6916605535386319
0.32,0.12001428198790778,0.7092779212434132
0.33,0.12719414123229972,0.7264878737427181
0.34,0.13454403946276214,0.7432810924136534
0.35000000000000003,0.14205976308057278,0.7596483921520195
0.36,0.14973700730580253,0.7755807222523162
0.37,0.15757137752561912,0.7910691672633945
0.38,0.16555839065107042,0.8061049478379521
0.39,0.17369347648237815,0.8206794215945986
0.4,0.1819719790829624,0.8347840840116559
0.41000000000000003,0.19038915816261126,0.8484105693721965
0.42,0.19894019047040631,0.8615506517800635
0.43,0.20762017119821252,0.8741962462667514
0.44,0.21642411539574133,0.886339410009054
0.45,0.2253469593983936,0.8979723436773099
0.46,0.23438356226928755,0.9090873929338803
0.47000000000000003,0.24352870725707124,0.9196770501011954
0.48,0.2527771032713115,0.9297339560182842
0.49,0.26212338637743693,0.9392509021041715
0.5,0.2715621213133949,0.9482208326458758
0.51,0.2810878030303544,0.9566368473279774
0.52,0.29069485825995445,0.9644922040198444
0.53,0.3003776471107513,0.9717803218356046
0.54,0.3101304646966665,0.9784947844808428
0.55,0.31994754280036813,0.9846293438987739
0.56,0.329823051574642,0.9901779242273052
0.5700000000000001,0.33975110128491426,0.9951346260769561
