beta,gamma,steady_time
0.5408163265306123,2.9693877551020407,51.7
0.5408163265306123,3.010204081632653,51.2
0.5408163265306123,3.0510204081632653,50.300000000000004
0.5408163265306123,3.091836734693877,49.85
0.5408163265306123,3.13265306122449,49.400000000000006
0.5408163265306123,3.1734693877551017,48.650000000000006
0.5408163265306123,3.2142857142857144,48.25
0.5408163265306123,3.2551020408163263,47.900000000000006
0.5408163265306123,3.2959183673469385,47.2
0.5408163265306123,3.336734693877551,46.85
0.5408163265306123,3.377551020408163,46.550000000000004
0.5408163265306123,3.4183673469387754,46.25
0.5408163265306123,3.4591836734693877,45.900000000000006
0.5408163265306123,3.5,45.300000000000004
0.5612244897959183,1.5,20.950000000000003
0.5612244897959183,1.5408163265306123,22.700000000000003
0.5612244897959183,1.5816326530612246,22.8
0.5612244897959183,1.6224489795918366,22.85
0.5612244897959183,1.663265306122449,22.8
0.5612244897959183,1.7040816326530612,22.8
0.5612244897959183,1.7448979591836735,24.650000000000002
0.5612244897959183,1.7857142857142856,24.8
0.5612244897959183,1.8265306122448979,24.8
0.5612244897959183,1.8673469387755102,24.700000000000003
0.5612244897959183,1.9081632653061225,24.6
0.5612244897959183,1.9489795918367347,24.5
0.5612244897959183,1.989795918367347,24.3
0.5612244897959183,2.0306122448979593,26.3
0.5612244897959183,2.071428571428571,26.3
0.5612244897959183,2.1122448979591835,26.150000000000002
0.5612244897959183,2.1530612244897958,25.950000000000003
0.5612244897959183,2.193877551020408,25.700000000000003
0.5612244897959183,2.2346938775510203,25.450000000000003
0.5612244897959183,2.2755102040816326,25.35
0.5612244897959183,2.316326530612245,25.3
0.5612244897959183,2.357142857142857,26.55
0.5612244897959183,2.3979591836734695,26.650000000000002
0.5612244897959183,2.4387755102040813,26.650000000000002
0.5612244897959183,2.479591836734694,26.5
0.5612244897959183,2.520408163265306,28.0
0.5612244897959183,2.561224489795918,27.900000000000002
0.5612244897959183,2.6020408163265305,29.400000000000002
0.5612244897959183,2.642857142857143,30.8
0.5612244897959183,2.683673469387755,33.65
0.5612244897959183,2.724489795918367,51.0
0.5612244897959183,2.7653061224489797,47.0
0.5612244897959183,2.8061224489795915,45.150000000000006
0.5612244897959183,2.8469387755102042,43.85
0.5612244897959183,2.887755102040816,43.1
0.5612244897959183,2.9285714285714284,51.5
0.5612244897959183,2.9693877551020407,50.95
0.5612244897959183,3.010204081632653,50.050000000000004
0.5612244897959183,3.0510204081632653,49.650000000000006
0.5612244897959183,3.091836734693877,49.1
0.5612244897959183,3.13265306122449,48.45
0.5612244897959183,3.1734693877551017,48.1
0.5612244897959183,3.2142857142857144,47.7
0.5612244897959183,3.2551020408163263,47.0
0.5612244897959183,3.2959183673469385,46.650000000000006
0.5612244897959183,3.336734693877551,46.35
0.5612244897959183,3.377551020408163,46.050000000000004
0.5612244897959183,3.4183673469387754,45.400000000000006
0.5612244897959183,3.4591836734693877,45.150000000000006
0.5612244897959183,3.5,44.85
0.5816326530612245,1.5,20.900000000000002
0.5816326530612245,1.5408163265306123,22.6
0.5816326530612245,1.5816326530612246,22.700000000000003
0.5816326530612245,1.6224489795918366,22.700000000000003
0.5816326530612245,1.663265306122449,22.700000000000003
0.5816326530612245,1.7040816326530612,22.700000000000003
0.5816326530612245,1.7448979591836735,24.6
0.5816326530612245,1.7857142857142856,24.700000000000003
0.5816326530612245,1.8265306122448979,24.650000000000002
0.5816326530612245,1.8673469387755102,24.55
0.5816326530612245,1.9081632653061225,24.400000000000002
0.5816326530612245,1.9489795918367347,24.25
0.5816326530612245,1.989795918367347,26.150000000000002
0.5816326530612245,2.0306122448979593,26.200000000000003
0.5816326530612245,2.071428571428571,26.05
0.5816326530612245,2.1122448979591835,25.85
0.5816326530612245,2.1530612244897958,25.6
0.5816326530612245,2.193877551020408,25.400000000000002
0.5816326530612245,2.2346938775510203,25.3
0.5816326530612245,2.2755102040816326,25.25
0.5816326530612245,2.316326530612245,25.150000000000002
0.5816326530612245,2.357142857142857,26.6
0.5816326530612245,2.3979591836734695,26.6
0.5816326530612245,2.4387755102040813,26.450000000000003
0.5816326530612245,2.479591836734694,28.0
0.5816326530612245,2.520408163265306,27.85
0.5816326530612245,2.561224489795918,29.3
0.5816326530612245,2.6020408163265305,30.700000000000003
0.5816326530612245,2.642857142857143,35.2
0.5816326530612245,2.683673469387755,49.75
0.5816326530612245,2.724489795918367,46.550000000000004
0.5816326530612245,2.7653061224489797,44.900000000000006
0.5816326530612245,2.8061224489795915,43.6
0.5816326530612245,2.8469387755102042,42.900000000000006
0.5816326530612245,2.887755102040816,51.300000000000004
0.5816326530612245,2.9285714285714284,50.300000000000004
0.5816326530612245,2.9693877551020407,49.900000000000006
0.5816326530612245,3.010204081632653,49.45
0.5816326530612245,3.0510204081632653,48.6
0.5816326530612245,3.091836734693877,48.25
0.5816326530612245,3.13265306122449,47.900000000000006
0.5816326530612245,3.1734693877551017,47.150000000000006
0.5816326530612245,3.2142857142857144,46.800000000000004
0.5816326530612245,3.2551020408163263,46.5
0.5816326530612245,3.2959183673469385,46.2
0.5816326530612245,3.336734693877551,45.550000000000004
0.5816326530612245,3.377551020408163,45.25
0.5816326530612245,3.4183673469387754,44.95
0.5816326530612245,3.4591836734693877,44.7
0.5816326530612245,3.5,44.400000000000006
0.6020408163265306,1.5,22.200000000000003
0.6020408163265306,1.5408163265306123,22.55
0.6020408163265306,1.5816326530612246,22.6
0.6020408163265306,1.6224489795918366,22.6
0.6020408163265306,1.663265306122449,22.6
0.6020408163265306,1.7040816326530612,22.6
0.6020408163265306,1.7448979591836735,24.5
0.6020408163265306,1.7857142857142856,24.55
0.6020408163265306,1.8265306122448979,24.5
0.6020408163265306,1.8673469387755102,24.35
0.6020408163265306,1.9081632653061225,24.200000000000003
0.6020408163265306,1.9489795918367347,24.1
0.6020408163265306,1.989795918367347,26.05
0.6020408163265306,2.0306122448979593,26.0
0.6020408163265306,2.071428571428571,25.8
0.6020408163265306,2.1122448979591835,25.55
0.6020408163265306,2.1530612244897958,25.35
0.6020408163265306,2.193877551020408,25.25
0.6020408163265306,2.2346938775510203,25.200000000000003
0.6020408163265306,2.2755102040816326,25.1
0.6020408163265306,2.316326530612245,26.55
0.6020408163265306,2.357142857142857,26.55
0.6020408163265306,2.3979591836734695,26.450000000000003
0.6020408163265306,2.4387755102040813,27.950000000000003
0.6020408163265306,2.479591836734694,27.8
0.6020408163265306,2.520408163265306,29.25
0.6020408163265306,2.561224489795918,30.6
0.6020408163265306,2.6020408163265305,10.05
0.6020408163265306,2.642857142857143,49.300000000000004
0.6020408163265306,2.683673469387755,46.35
0.6020408163265306,2.724489795918367,44.7
0.6020408163265306,2.7653061224489797,43.400000000000006
0.6020408163265306,2.8061224489795915,42.75
0.6020408163265306,2.8469387755102042,41.75
0.6020408163265306,2.887755102040816,50.150000000000006
0.6020408163265306,2.9285714285714284,49.75
0.6020408163265306,2.9693877551020407,49.2
0.6020408163265306,3.010204081632653,48.5
0.6020408163265306,3.0510204081632653,48.1
0.6020408163265306,3.091836734693877,47.7
0.6020408163265306,3.13265306122449,47.0
0.6020408163265306,3.1734693877551017,46.7
0.6020408163265306,3.2142857142857144,46.35
0.6020408163265306,3.2551020408163263,46.0
0.6020408163265306,3.2959183673469385,45.35
0.6020408163265306,3.336734693877551,45.1
0.6020408163265306,3.377551020408163,44.800000000000004
0.6020408163265306,3.4183673469387754,44.550000000000004
0.6020408163265306,3.4591836734693877,43.95
0.6020408163265306,3.5,43.7
0.6224489795918368,1.5,22.200000000000003
0.6224489795918368,1.5408163265306123,22.450000000000003
0.6224489795918368,1.5816326530612246,22.5
0.6224489795918368,1.6224489795918366,22.55
0.6224489795918368,1.663265306122449,22.5
0.6224489795918368,1.7040816326530612,22.5
0.6224489795918368,1.7448979591836735,24.400000000000002
0.6224489795918368,1.7857142857142856,24.400000000000002
0.6224489795918368,1.8265306122448979,24.3
0.6224489795918368,1.8673469387755102,24.150000000000002
0.6224489795918368,1.9081632653061225,24.05
0.6224489795918368,1.9489795918367347,23.950000000000003
0.6224489795918368,1.989795918367347,25.8
0.6224489795918368,2.0306122448979593,25.650000000000002
0.6224489795918368,2.071428571428571,25.450000000000003
0.6224489795918368,2.1122448979591835,25.3
0.6224489795918368,2.1530612244897958,25.200000000000003
0.6224489795918368,2.193877551020408,25.150000000000002
0.6224489795918368,2.2346938775510203,25.1
0.6224489795918368,2.2755102040816326,26.5
0.6224489795918368,2.316326530612245,26.55
0.6224489795918368,2.357142857142857,26.400000000000002
0.6224489795918368,2.3979591836734695,27.900000000000002
0.6224489795918368,2.4387755102040813,27.75
0.6224489795918368,2.479591836734694,29.25
0.6224489795918368,2.520408163265306,32.0
0.6224489795918368,2.561224489795918,9.950000000000001
0.6224489795918368,2.6020408163265305,49.0
0.6224489795918368,2.642857142857143,46.2
0.6224489795918368,2.683673469387755,44.6
0.6224489795918368,2.724489795918367,43.300000000000004
0.6224489795918368,2.7653061224489797,42.300000000000004
0.6224489795918368,2.8061224489795915,41.650000000000006
0.6224489795918368,2.8469387755102042,50.050000000000004
0.6224489795918368,2.887755102040816,49.6
0.6224489795918368,2.9285714285714284,48.7
0.6224489795918368,2.9693877551020407,48.35
0.6224489795918368,3.010204081632653,48.0
0.6224489795918368,3.0510204081632653,47.2
0.6224489795918368,3.091836734693877,46.85
0.6224489795918368,3.13265306122449,46.550000000000004
0.6224489795918368,3.1734693877551017,46.25
0.6224489795918368,3.2142857142857144,45.550000000000004
0.6224489795918368,3.2551020408163263,45.25
0.6224489795918368,3.2959183673469385,44.95
0.6224489795918368,3.336734693877551,44.7
0.6224489795918368,3.377551020408163,44.400000000000006
0.6224489795918368,3.4183673469387754,43.800000000000004
0.6224489795918368,3.4591836734693877,43.550000000000004
0.6224489795918368,3.5,43.300000000000004
0.6428571428571428,1.5,22.150000000000002
0.6428571428571428,1.5408163265306123,22.35
0.6428571428571428,1.5816326530612246,22.450000000000003
0.6428571428571428,1.6224489795918366,22.450000000000003
0.6428571428571428,1.663265306122449,22.450000000000003
0.6428571428571428,1.7040816326530612,22.400000000000002
0.6428571428571428,1.7448979591836735,24.200000000000003
0.6428571428571428,1.7857142857142856,24.200000000000003
0.6428571428571428,1.8265306122448979,24.1
0.6428571428571428,1.8673469387755102,24.0
0.6428571428571428,1.9081632653061225,23.900000000000002
0.6428571428571428,1.9489795918367347,23.85
0.6428571428571428,1.989795918367347,23.8
0.6428571428571428,2.0306122448979593,25.3
0.6428571428571428,2.071428571428571,25.200000000000003
0.6428571428571428,2.1122448979591835,25.200000000000003
0.6428571428571428,2.1530612244897958,25.150000000000002
0.6428571428571428,2.193877551020408,25.05
0.6428571428571428,2.2346938775510203,26.400000000000002
0.6428571428571428,2.2755102040816326,26.5
0.6428571428571428,2.316326530612245,26.400000000000002
0.6428571428571428,2.357142857142857,27.85
0.6428571428571428,2.3979591836734695,27.75
0.6428571428571428,2.4387755102040813,29.200000000000003
0.6428571428571428,2.479591836734694,30.5
0.6428571428571428,2.520408163265306,9.950000000000001
0.6428571428571428,2.561224489795918,48.6
0.6428571428571428,2.6020408163265305,46.1
0.6428571428571428,2.642857142857143,44.5
0.6428571428571428,2.683673469387755,43.25
0.6428571428571428,2.724489795918367,42.150000000000006
0.6428571428571428,2.7653061224489797,41.6
0.6428571428571428,2.8061224489795915,49.95
0.6428571428571428,2.8469387755102042,49.45
0.6428571428571428,2.887755102040816,48.6
0.6428571428571428,2.9285714285714284,48.25
0.6428571428571428,2.9693877551020407,47.85
0.6428571428571428,3.010204081632653,47.1
0.6428571428571428,3.0510204081632653,46.75
0.6428571428571428,3.091836734693877,46.45
0.6428571428571428,3.13265306122449,46.1
0.6428571428571428,3.1734693877551017,45.45
0.6428571428571428,3.2142857142857144,45.150000000000006
0.6428571428571428,3.2551020408163263,44.85
0.6428571428571428,3.2959183673469385,44.6
0.6428571428571428,3.336734693877551,43.95
0.6428571428571428,3.377551020408163,43.7
0.6428571428571428,3.4183673469387754,43.45
0.6428571428571428,3.4591836734693877,43.2
0.6428571428571428,3.5,43.0
0.6632653061224489,1.5,22.150000000000002
0.6632653061224489,1.5408163265306123,22.3
0.6632653061224489,1.5816326530612246,22.35
0.6632653061224489,1.6224489795918366,22.35
0.6632653061224489,1.663265306122449,22.35
0.6632653061224489,1.7040816326530612,22.35
0.6632653061224489,1.7448979591836735,22.3
0.6632653061224489,1.7857142857142856,23.950000000000003
0.6632653061224489,1.8265306122448979,23.900000000000002
0.6632653061224489,1.8673469387755102,23.85
0.6632653061224489,1.9081632653061225,23.8
0.6632653061224489,1.9489795918367347,23.8
0.6632653061224489,1.989795918367347,23.75
0.6632653061224489,2.0306122448979593,25.1
0.6632653061224489,2.071428571428571,25.150000000000002
0.6632653061224489,2.1122448979591835,25.1
0.6632653061224489,2.1530612244897958,25.05
0.6632653061224489,2.193877551020408,26.150000000000002
0.6632653061224489,2.2346938775510203,26.450000000000003
0.6632653061224489,2.2755102040816326,26.400000000000002
0.6632653061224489,2.316326530612245,27.8
0.6632653061224489,2.357142857142857,27.75
0.6632653061224489,2.3979591836734695,29.200000000000003
0.6632653061224489,2.4387755102040813,30.5
0.6632653061224489,2.479591836734694,9.950000000000001
0.6632653061224489,2.520408163265306,48.7
0.6632653061224489,2.561224489795918,46.1
0.6632653061224489,2.6020408163265305,44.5
0.6632653061224489,2.642857142857143,43.2
0.6632653061224489,2.683673469387755,42.1
0.6632653061224489,2.724489795918367,41.550000000000004
0.6632653061224489,2.7653061224489797,49.85
0.6632653061224489,2.8061224489795915,49.35
0.6632653061224489,2.8469387755102042,48.550000000000004
0.6632653061224489,2.887755102040816,48.2
0.6632653061224489,2.9285714285714284,47.75
0.6632653061224489,2.9693877551020407,47.0
0.6632653061224489,3.010204081632653,46.7
0.6632653061224489,3.0510204081632653,46.35
0.6632653061224489,3.091836734693877,46.0
0.6632653061224489,3.13265306122449,45.35
0.6632653061224489,3.1734693877551017,45.050000000000004
0.6632653061224489,3.2142857142857144,44.75
0.6632653061224489,3.2551020408163263,44.45
0.6632653061224489,3.2959183673469385,43.85
0.6632653061224489,3.336734693877551,43.6
0.6632653061224489,3.377551020408163,43.35
0.6632653061224489,3.4183673469387754,43.1
0.6632653061224489,3.4591836734693877,42.900000000000006
0.6632653061224489,3.5,42.35
0.6836734693877551,1.5,22.1
0.6836734693877551,1.5408163265306123,22.25
0.6836734693877551,1.5816326530612246,22.3
0.6836734693877551,1.6224489795918366,22.3
0.6836734693877551,1.663265306122449,22.3
0.6836734693877551,1.7040816326530612,22.3
0.6836734693877551,1.7448979591836735,22.25
0.6836734693877551,1.7857142857142856,23.8
0.6836734693877551,1.8265306122448979,23.8
0.6836734693877551,1.8673469387755102,23.75
0.6836734693877551,1.9081632653061225,23.75
0.6836734693877551,1.9489795918367347,23.700000000000003
0.6836734693877551,1.989795918367347,23.650000000000002
0.6836734693877551,2.0306122448979593,25.05
0.6836734693877551,2.071428571428571,25.1
0.6836734693877551,2.1122448979591835,25.05
0.6836734693877551,2.1530612244897958,24.950000000000003
0.6836734693877551,2.193877551020408,26.450000000000003
0.6836734693877551,2.2346938775510203,26.400000000000002
0.6836734693877551,2.2755102040816326,27.700000000000003
0.6836734693877551,2.316326530612245,27.75
0.6836734693877551,2.357142857142857,29.200000000000003
0.6836734693877551,2.3979591836734695,30.55
0.6836734693877551,2.4387755102040813,34.95
0.6836734693877551,2.479591836734694,49.25
0.6836734693877551,2.520408163265306,46.2
0.6836734693877551,2.561224489795918,44.5
0.6836734693877551,2.6020408163265305,43.2
0.6836734693877551,2.642857142857143,42.1
0.6836734693877551,2.683673469387755,41.5
0.6836734693877551,2.724489795918367,49.75
0.6836734693877551,2.7653061224489797,49.150000000000006
0.6836734693877551,2.8061224489795915,48.5
0.6836734693877551,2.8469387755102042,48.1
0.6836734693877551,2.887755102040816,47.650000000000006
0.6836734693877551,2.9285714285714284,46.95
0.6836734693877551,2.9693877551020407,46.6
0.6836734693877551,3.010204081632653,46.300000000000004
0.6836734693877551,3.0510204081632653,45.6
0.6836734693877551,3.091836734693877,45.25
0.6836734693877551,3.13265306122449,45.0
0.6836734693877551,3.1734693877551017,44.7
0.6836734693877551,3.2142857142857144,44.35
0.6836734693877551,3.2551020408163263,43.75
0.6836734693877551,3.2959183673469385,43.5
0.6836734693877551,3.336734693877551,43.25
0.6836734693877551,3.377551020408163,43.050000000000004
0.6836734693877551,3.4183673469387754,42.800000000000004
0.6836734693877551,3.4591836734693877,42.2
0.6836734693877551,3.5,42.0
0.7040816326530612,1.5,22.05
0.7040816326530612,1.5408163265306123,22.200000000000003
0.7040816326530612,1.5816326530612246,22.200000000000003
0.7040816326530612,1.6224489795918366,22.25
0.7040816326530612,1.663265306122449,22.25
0.7040816326530612,1.7040816326530612,22.200000000000003
0.7040816326530612,1.7448979591836735,22.200000000000003
0.7040816326530612,1.7857142857142856,23.700000000000003
0.7040816326530612,1.8265306122448979,23.700000000000003
0.7040816326530612,1.8673469387755102,23.700000000000003
0.7040816326530612,1.9081632653061225,23.700000000000003
0.7040816326530612,1.9489795918367347,23.650000000000002
0.7040816326530612,1.989795918367347,24.900000000000002
0.7040816326530612,2.0306122448979593,25.05
0.7040816326530612,2.071428571428571,25.0
0.7040816326530612,2.1122448979591835,24.950000000000003
0.7040816326530612,2.1530612244897958,26.35
0.7040816326530612,2.193877551020408,26.400000000000002
0.7040816326530612,2.2346938775510203,26.200000000000003
0.7040816326530612,2.2755102040816326,27.75
0.7040816326530612,2.316326530612245,29.150000000000002
0.7040816326530612,2.357142857142857,30.55
0.7040816326530612,2.3979591836734695,33.35
0.7040816326530612,2.4387755102040813,49.650000000000006
0.7040816326530612,2.479591836734694,46.300000000000004
0.7040816326530612,2.520408163265306,44.6
0.7040816326530612,2.561224489795918,43.2
0.7040816326530612,2.6020408163265305,42.1
0.7040816326530612,2.642857142857143,41.5
0.7040816326530612,2.683673469387755,49.7
0.7040816326530612,2.724489795918367,48.75
0.7040816326530612,2.7653061224489797,48.45
0.7040816326530612,2.8061224489795915,48.050000000000004
0.7040816326530612,2.8469387755102042,47.550000000000004
0.7040816326530612,2.887755102040816,46.900000000000006
0.7040816326530612,2.9285714285714284,46.550000000000004
0.7040816326530612,2.9693877551020407,46.2
0.7040816326530612,3.010204081632653,45.5
0.7040816326530612,3.0510204081632653,45.2
0.7040816326530612,3.091836734693877,44.95
0.7040816326530612,3.13265306122449,44.6
0.7040816326530612,3.1734693877551017,44.0
0.7040816326530612,3.2142857142857144,43.7
0.7040816326530612,3.2551020408163263,43.45
0.7040816326530612,3.2959183673469385,43.2
0.7040816326530612,3.336734693877551,42.95
0.7040816326530612,3.377551020408163,42.400000000000006
0.7040816326530612,3.4183673469387754,42.150000000000006
0.7040816326530612,3.4591836734693877,41.900000000000006
0.7040816326530612,3.5,41.7
0.7244897959183674,1.5,22.05
0.7244897959183674,1.5408163265306123,22.150000000000002
0.7244897959183674,1.5816326530612246,22.150000000000002
0.7244897959183674,1.6224489795918366,22.200000000000003
0.7244897959183674,1.663265306122449,22.200000000000003
0.7244897959183674,1.7040816326530612,22.150000000000002
0.7244897959183674,1.7448979591836735,23.450000000000003
0.7244897959183674,1.7857142857142856,23.650000000000002
0.7244897959183674,1.8265306122448979,23.650000000000002
0.7244897959183674,1.8673469387755102,23.650000000000002
0.7244897959183674,1.9081632653061225,23.6
0.7244897959183674,1.9489795918367347,23.55
0.7244897959183674,1.989795918367347,24.950000000000003
0.7244897959183674,2.0306122448979593,25.0
0.7244897959183674,2.071428571428571,24.950000000000003
0.7244897959183674,2.1122448979591835,26.150000000000002
0.7244897959183674,2.1530612244897958,26.35
0.7244897959183674,2.193877551020408,26.25
0.7244897959183674,2.2346938775510203,27.75
0.7244897959183674,2.2755102040816326,29.0
0.7244897959183674,2.316326530612245,30.450000000000003
0.7244897959183674,2.357142857142857,33.35
0.7244897959183674,2.3979591836734695,50.800000000000004
0.7244897959183674,2.4387755102040813,46.550000000000004
0.7244897959183674,2.479591836734694,44.7
0.7244897959183674,2.520408163265306,43.300000000000004
0.7244897959183674,2.561224489795918,42.150000000000006
0.7244897959183674,2.6020408163265305,41.550000000000004
0.7244897959183674,2.642857142857143,40.6
0.7244897959183674,2.683673469387755,48.7
0.7244897959183674,2.724489795918367,48.400000000000006
0.7244897959183674,2.7653061224489797,48.0
0.7244897959183674,2.8061224489795915,47.2
0.7244897959183674,2.8469387755102042,46.85
0.7244897959183674,2.887755102040816,46.550000000000004
0.7244897959183674,2.9285714285714284,46.150000000000006
0.7244897959183674,2.9693877551020407,45.45
0.7244897959183674,3.010204081632653,45.2
0.7244897959183674,3.0510204081632653,44.900000000000006
0.7244897959183674,3.091836734693877,44.550000000000004
0.7244897959183674,3.13265306122449,43.900000000000006
0.7244897959183674,3.1734693877551017,43.650000000000006
0.7244897959183674,3.2142857142857144,43.400000000000006
0.7244897959183674,3.2551020408163263,43.150000000000006
0.7244897959183674,3.2959183673469385,42.900000000000006
0.7244897959183674,3.336734693877551,42.300000000000004
0.7244897959183674,3.377551020408163,42.050000000000004
0.7244897959183674,3.4183673469387754,41.85
0.7244897959183674,3.4591836734693877,41.6
0.7244897959183674,3.5,41.400000000000006
0.7448979591836735,1.5,22.0
0.7448979591836735,1.5408163265306123,22.1
0.7448979591836735,1.5816326530612246,22.150000000000002
0.7448979591836735,1.6224489795918366,22.150000000000002
0.7448979591836735,1.663265306122449,22.150000000000002
0.7448979591836735,1.7040816326530612,22.1
0.7448979591836735,1.7448979591836735,23.450000000000003
0.7448979591836735,1.7857142857142856,23.6
0.7448979591836735,1.8265306122448979,23.6
0.7448979591836735,1.8673469387755102,23.6
0.7448979591836735,1.9081632653061225,23.55
0.7448979591836735,1.9489795918367347,24.8
0.7448979591836735,1.989795918367347,24.950000000000003
0.7448979591836735,2.0306122448979593,24.950000000000003
0.7448979591836735,2.071428571428571,24.85
0.7448979591836735,2.1122448979591835,26.35
0.7448979591836735,2.1530612244897958,26.25
0.7448979591836735,2.193877551020408,27.700000000000003
