delta,gamma,steady_time
0.1979591836734694,2.2755102040816326,39.95
0.1979591836734694,2.316326530612245,39.150000000000006
0.1979591836734694,2.357142857142857,41.7
0.1979591836734694,2.3979591836734695,40.85
0.1979591836734694,2.4387755102040813,46.2
0.1979591836734694,2.479591836734694,45.45
0.1979591836734694,2.520408163265306,45.2
0.1979591836734694,2.561224489795918,44.85
0.1979591836734694,2.6020408163265305,44.45
0.1979591836734694,2.642857142857143,43.800000000000004
0.1979591836734694,2.683673469387755,43.5
0.1979591836734694,2.724489795918367,43.25
0.1979591836734694,2.7653061224489797,42.95
0.1979591836734694,2.8061224489795915,42.300000000000004
0.1979591836734694,2.8469387755102042,42.0
0.1979591836734694,2.887755102040816,41.75
0.1979591836734694,2.9285714285714284,41.5
0.1979591836734694,2.9693877551020407,41.2
0.1979591836734694,3.010204081632653,40.650000000000006
0.1979591836734694,3.0510204081632653,40.400000000000006
0.1979591836734694,3.091836734693877,40.2
0.1979591836734694,3.13265306122449,40.0
0.1979591836734694,3.1734693877551017,39.85
0.1979591836734694,3.2142857142857144,39.650000000000006
0.1979591836734694,3.2551020408163263,39.150000000000006
0.1979591836734694,3.2959183673469385,38.900000000000006
0.1979591836734694,3.336734693877551,38.7
0.1979591836734694,3.377551020408163,38.5
0.1979591836734694,3.4183673469387754,38.35
0.1979591836734694,3.4591836734693877,38.2
0.1979591836734694,3.5,38.050000000000004
0.20612244897959187,1.5,21.55
0.20612244897959187,1.5408163265306123,21.5
0.20612244897959187,1.5816326530612246,21.450000000000003
0.20612244897959187,1.6224489795918366,23.0
0.20612244897959187,1.663265306122449,23.05
0.20612244897959187,1.7040816326530612,22.950000000000003
0.20612244897959187,1.7448979591836735,22.8
0.20612244897959187,1.7857142857142856,24.400000000000002
0.20612244897959187,1.8265306122448979,24.25
0.20612244897959187,1.8673469387755102,25.700000000000003
0.20612244897959187,1.9081632653061225,25.55
0.20612244897959187,1.9489795918367347,26.900000000000002
0.20612244897959187,1.989795918367347,28.25
0.20612244897959187,2.0306122448979593,9.65
0.20612244897959187,2.071428571428571,47.2
0.20612244897959187,2.1122448979591835,44.7
0.20612244897959187,2.1530612244897958,43.050000000000004
0.20612244897959187,2.193877551020408,41.75
0.20612244897959187,2.2346938775510203,40.650000000000006
0.20612244897959187,2.2755102040816326,40.0
0.20612244897959187,2.316326530612245,39.150000000000006
0.20612244897959187,2.357142857142857,38.6
0.20612244897959187,2.3979591836734695,38.2
0.20612244897959187,2.4387755102040813,37.45
0.20612244897959187,2.479591836734694,37.050000000000004
0.20612244897959187,2.520408163265306,39.150000000000006
0.20612244897959187,2.561224489795918,43.95
0.20612244897959187,2.6020408163265305,43.85
0.20612244897959187,2.642857142857143,43.650000000000006
0.20612244897959187,2.683673469387755,43.35
0.20612244897959187,2.724489795918367,43.050000000000004
0.20612244897959187,2.7653061224489797,42.400000000000006
0.20612244897959187,2.8061224489795915,42.150000000000006
0.20612244897959187,2.8469387755102042,41.900000000000006
0.20612244897959187,2.887755102040816,41.650000000000006
0.20612244897959187,2.9285714285714284,41.400000000000006
0.20612244897959187,2.9693877551020407,40.75
0.20612244897959187,3.010204081632653,40.550000000000004
0.20612244897959187,3.0510204081632653,40.300000000000004
0.20612244897959187,3.091836734693877,40.1
0.20612244897959187,3.13265306122449,39.900000000000006
0.20612244897959187,3.1734693877551017,39.7
0.20612244897959187,3.2142857142857144,39.2
0.20612244897959187,3.2551020408163263,38.95
0.20612244897959187,3.2959183673469385,38.75
0.20612244897959187,3.336734693877551,38.550000000000004
0.20612244897959187,3.377551020408163,38.35
0.20612244897959187,3.4183673469387754,38.2
0.20612244897959187,3.4591836734693877,38.0
0.20612244897959187,3.5,37.550000000000004
0.2142857142857143,1.5,21.3
0.2142857142857143,1.5408163265306123,21.35
0.2142857142857143,1.5816326530612246,21.3
0.2142857142857143,1.6224489795918366,21.25
0.2142857142857143,1.663265306122449,22.8
0.2142857142857143,1.7040816326530612,22.8
0.2142857142857143,1.7448979591836735,22.650000000000002
0.2142857142857143,1.7857142857142856,24.05
0.2142857142857143,1.8265306122448979,24.1
0.2142857142857143,1.8673469387755102,23.900000000000002
0.2142857142857143,1.9081632653061225,25.35
0.2142857142857143,1.9489795918367347,25.150000000000002
0.2142857142857143,1.989795918367347,26.5
0.2142857142857143,2.0306122448979593,28.950000000000003
0.2142857142857143,2.071428571428571,48.650000000000006
0.2142857142857143,2.1122448979591835,45.150000000000006
0.2142857142857143,2.1530612244897958,43.35
0.2142857142857143,2.193877551020408,41.95
0.2142857142857143,2.2346938775510203,40.75
0.2142857142857143,2.2755102040816326,40.1
0.2142857142857143,2.316326530612245,39.150000000000006
0.2142857142857143,2.357142857142857,38.650000000000006
0.2142857142857143,2.3979591836734695,38.2
0.2142857142857143,2.4387755102040813,37.4
0.2142857142857143,2.479591836734694,37.050000000000004
0.2142857142857143,2.520408163265306,36.7
0.2142857142857143,2.561224489795918,36.4
0.2142857142857143,2.6020408163265305,35.7
0.2142857142857143,2.642857142857143,35.45
0.2142857142857143,2.683673469387755,37.5
0.2142857142857143,2.724489795918367,42.300000000000004
0.2142857142857143,2.7653061224489797,42.150000000000006
0.2142857142857143,2.8061224489795915,42.0
0.2142857142857143,2.8469387755102042,41.75
0.2142857142857143,2.887755102040816,41.5
0.2142857142857143,2.9285714285714284,40.85
0.2142857142857143,2.9693877551020407,40.650000000000006
0.2142857142857143,3.010204081632653,40.400000000000006
0.2142857142857143,3.0510204081632653,40.2
0.2142857142857143,3.091836734693877,40.0
0.2142857142857143,3.13265306122449,39.75
0.2142857142857143,3.1734693877551017,39.2
0.2142857142857143,3.2142857142857144,39.0
0.2142857142857143,3.2551020408163263,38.85
0.2142857142857143,3.2959183673469385,38.6
0.2142857142857143,3.336734693877551,38.45
0.2142857142857143,3.377551020408163,38.25
0.2142857142857143,3.4183673469387754,38.050000000000004
0.2142857142857143,3.4591836734693877,37.550000000000004
0.2142857142857143,3.5,37.35
0.22244897959183674,1.5,21.0
0.22244897959183674,1.5408163265306123,21.1
0.22244897959183674,1.5816326530612246,21.1
0.22244897959183674,1.6224489795918366,21.05
0.22244897959183674,1.663265306122449,21.0
0.22244897959183674,1.7040816326530612,22.55
0.22244897959183674,1.7448979591836735,22.5
0.22244897959183674,1.7857142857142856,22.400000000000002
0.22244897959183674,1.8265306122448979,23.8
0.22244897959183674,1.8673469387755102,23.75
0.22244897959183674,1.9081632653061225,23.6
0.22244897959183674,1.9489795918367347,25.0
0.22244897959183674,1.989795918367347,26.3
0.22244897959183674,2.0306122448979593,25.3
0.22244897959183674,2.071428571428571,51.45
0.22244897959183674,2.1122448979591835,45.7
0.22244897959183674,2.1530612244897958,43.650000000000006
0.22244897959183674,2.193877551020408,42.150000000000006
0.22244897959183674,2.2346938775510203,40.95
0.22244897959183674,2.2755102040816326,40.2
0.22244897959183674,2.316326530612245,39.25
0.22244897959183674,2.357142857142857,38.7
0.22244897959183674,2.3979591836734695,38.25
0.22244897959183674,2.4387755102040813,37.45
0.22244897959183674,2.479591836734694,37.0
0.22244897959183674,2.520408163265306,36.7
0.22244897959183674,2.561224489795918,36.0
0.22244897959183674,2.6020408163265305,35.65
0.22244897959183674,2.642857142857143,35.35
0.22244897959183674,2.683673469387755,35.15
0.22244897959183674,2.724489795918367,34.85
0.22244897959183674,2.7653061224489797,34.25
0.22244897959183674,2.8061224489795915,34.050000000000004
0.22244897959183674,2.8469387755102042,36.0
0.22244897959183674,2.887755102040816,40.7
0.22244897959183674,2.9285714285714284,40.6
0.22244897959183674,2.9693877551020407,40.45
0.22244897959183674,3.010204081632653,40.25
0.22244897959183674,3.0510204081632653,40.050000000000004
0.22244897959183674,3.091836734693877,39.800000000000004
0.22244897959183674,3.13265306122449,39.25
0.22244897959183674,3.1734693877551017,39.050000000000004
0.22244897959183674,3.2142857142857144,38.900000000000006
0.22244897959183674,3.2551020408163263,38.7
0.22244897959183674,3.2959183673469385,38.5
0.22244897959183674,3.336734693877551,38.300000000000004
0.22244897959183674,3.377551020408163,38.1
0.22244897959183674,3.4183673469387754,37.6
0.22244897959183674,3.4591836734693877,37.4
0.22244897959183674,3.5,37.25
0.2306122448979592,1.5,19.35
0.2306122448979592,1.5408163265306123,20.8
0.2306122448979592,1.5816326530612246,20.900000000000002
0.2306122448979592,1.6224489795918366,20.900000000000002
0.2306122448979592,1.663265306122449,20.85
0.2306122448979592,1.7040816326530612,20.75
0.2306122448979592,1.7448979591836735,22.25
0.2306122448979592,1.7857142857142856,22.200000000000003
0.2306122448979592,1.8265306122448979,22.1
0.2306122448979592,1.8673469387755102,23.450000000000003
0.2306122448979592,1.9081632653061225,23.450000000000003
0.2306122448979592,1.9489795918367347,23.150000000000002
0.2306122448979592,1.989795918367347,24.5
0.2306122448979592,2.0306122448979593,23.650000000000002
0.2306122448979592,2.071428571428571,9.55
0.2306122448979592,2.1122448979591835,46.75
0.2306122448979592,2.1530612244897958,43.95
0.2306122448979592,2.193877551020408,42.300000000000004
0.2306122448979592,2.2346938775510203,41.400000000000006
0.2306122448979592,2.2755102040816326,40.35
0.2306122448979592,2.316326530612245,39.300000000000004
0.2306122448979592,2.357142857142857,38.75
0.2306122448979592,2.3979591836734695,38.25
0.2306122448979592,2.4387755102040813,37.45
0.2306122448979592,2.479591836734694,37.050000000000004
0.2306122448979592,2.520408163265306,36.7
0.2306122448979592,2.561224489795918,36.0
0.2306122448979592,2.6020408163265305,35.65
0.2306122448979592,2.642857142857143,35.35
0.2306122448979592,2.683673469387755,35.050000000000004
0.2306122448979592,2.724489795918367,34.45
0.2306122448979592,2.7653061224489797,34.15
0.2306122448979592,2.8061224489795915,33.95
0.2306122448979592,2.8469387755102042,33.75
0.2306122448979592,2.887755102040816,33.550000000000004
0.2306122448979592,2.9285714285714284,33.35
0.2306122448979592,2.9693877551020407,32.85
0.2306122448979592,3.010204081632653,32.65
0.2306122448979592,3.0510204081632653,39.1
0.2306122448979592,3.091836734693877,39.1
0.2306122448979592,3.13265306122449,39.050000000000004
0.2306122448979592,3.1734693877551017,38.900000000000006
0.2306122448979592,3.2142857142857144,38.75
0.2306122448979592,3.2551020408163263,38.550000000000004
0.2306122448979592,3.2959183673469385,38.35
0.2306122448979592,3.336734693877551,38.1
0.2306122448979592,3.377551020408163,37.6
0.2306122448979592,3.4183673469387754,37.45
0.2306122448979592,3.4591836734693877,37.300000000000004
0.2306122448979592,3.5,37.1
0.23877551020408164,1.5,19.200000000000003
0.23877551020408164,1.5408163265306123,19.150000000000002
0.23877551020408164,1.5816326530612246,20.6
0.23877551020408164,1.6224489795918366,20.700000000000003
0.23877551020408164,1.663265306122449,20.700000000000003
0.23877551020408164,1.7040816326530612,20.6
0.23877551020408164,1.7448979591836735,20.5
0.23877551020408164,1.7857142857142856,22.0
0.23877551020408164,1.8265306122448979,21.950000000000003
0.23877551020408164,1.8673469387755102,21.8
0.23877551020408164,1.9081632653061225,23.150000000000002
0.23877551020408164,1.9489795918367347,23.05
0.23877551020408164,1.989795918367347,22.25
0.23877551020408164,2.0306122448979593,22.1
0.23877551020408164,2.071428571428571,26.6
0.23877551020408164,2.1122448979591835,48.0
0.23877551020408164,2.1530612244897958,44.550000000000004
0.23877551020408164,2.193877551020408,42.5
0.23877551020408164,2.2346938775510203,41.550000000000004
0.23877551020408164,2.2755102040816326,40.400000000000006
0.23877551020408164,2.316326530612245,39.400000000000006
0.23877551020408164,2.357142857142857,38.85
0.23877551020408164,2.3979591836734695,38.300000000000004
0.23877551020408164,2.4387755102040813,37.5
0.23877551020408164,2.479591836734694,37.1
0.23877551020408164,2.520408163265306,36.7
0.23877551020408164,2.561224489795918,35.95
0.23877551020408164,2.6020408163265305,35.65
0.23877551020408164,2.642857142857143,35.300000000000004
0.23877551020408164,2.683673469387755,35.050000000000004
0.23877551020408164,2.724489795918367,34.4
0.23877551020408164,2.7653061224489797,34.1
0.23877551020408164,2.8061224489795915,33.85
0.23877551020408164,2.8469387755102042,33.65
0.23877551020408164,2.887755102040816,33.45
0.23877551020408164,2.9285714285714284,32.95
0.23877551020408164,2.9693877551020407,32.65
0.23877551020408164,3.010204081632653,32.45
0.23877551020408164,3.0510204081632653,32.300000000000004
0.23877551020408164,3.091836734693877,32.15
0.23877551020408164,3.13265306122449,32.050000000000004
0.23877551020408164,3.1734693877551017,31.900000000000002
0.23877551020408164,3.2142857142857144,33.85
0.23877551020408164,3.2551020408163263,37.65
0.23877551020408164,3.2959183673469385,37.65
0.23877551020408164,3.336734693877551,37.550000000000004
0.23877551020408164,3.377551020408163,37.45
0.23877551020408164,3.4183673469387754,37.300000000000004
0.23877551020408164,3.4591836734693877,37.15
0.23877551020408164,3.5,37.0
0.2469387755102041,1.5,19.0
0.2469387755102041,1.5408163265306123,19.0
0.2469387755102041,1.5816326530612246,18.95
0.2469387755102041,1.6224489795918366,20.35
0.2469387755102041,1.663265306122449,20.5
0.2469387755102041,1.7040816326530612,20.450000000000003
0.2469387755102041,1.7448979591836735,20.400000000000002
0.2469387755102041,1.7857142857142856,20.200000000000003
0.2469387755102041,1.8265306122448979,21.75
0.2469387755102041,1.8673469387755102,21.700000000000003
0.2469387755102041,1.9081632653061225,21.400000000000002
0.2469387755102041,1.9489795918367347,20.8
0.2469387755102041,1.989795918367347,20.6
0.2469387755102041,2.0306122448979593,22.0
0.2469387755102041,2.071428571428571,24.950000000000003
0.2469387755102041,2.1122448979591835,44.95
0.2469387755102041,2.1530612244897958,39.900000000000006
0.2469387755102041,2.193877551020408,42.45
0.2469387755102041,2.2346938775510203,41.6
0.2469387755102041,2.2755102040816326,40.45
0.2469387755102041,2.316326530612245,39.400000000000006
0.2469387755102041,2.357142857142857,38.85
0.2469387755102041,2.3979591836734695,38.35
0.2469387755102041,2.4387755102040813,37.5
0.2469387755102041,2.479591836734694,37.1
0.2469387755102041,2.520408163265306,36.7
0.2469387755102041,2.561224489795918,35.95
0.2469387755102041,2.6020408163265305,35.65
0.2469387755102041,2.642857142857143,35.300000000000004
0.2469387755102041,2.683673469387755,35.0
0.2469387755102041,2.724489795918367,34.35
0.2469387755102041,2.7653061224489797,34.1
0.2469387755102041,2.8061224489795915,33.85
0.2469387755102041,2.8469387755102042,33.6
0.2469387755102041,2.887755102040816,33.35
0.2469387755102041,2.9285714285714284,32.800000000000004
0.2469387755102041,2.9693877551020407,32.6
0.2469387755102041,3.010204081632653,32.4
0.2469387755102041,3.0510204081632653,32.2
0.2469387755102041,3.091836734693877,32.050000000000004
0.2469387755102041,3.13265306122449,31.900000000000002
0.2469387755102041,3.1734693877551017,31.700000000000003
0.2469387755102041,3.2142857142857144,31.25
0.2469387755102041,3.2551020408163263,31.1
0.2469387755102041,3.2959183673469385,31.0
0.2469387755102041,3.336734693877551,30.85
0.2469387755102041,3.377551020408163,32.6
0.2469387755102041,3.4183673469387754,36.95
0.2469387755102041,3.4591836734693877,36.85
0.2469387755102041,3.5,36.15
0.2551020408163266,1.5,18.8
0.2551020408163266,1.5408163265306123,18.85
0.2551020408163266,1.5816326530612246,18.8
0.2551020408163266,1.6224489795918366,18.75
0.2551020408163266,1.663265306122449,18.6
0.2551020408163266,1.7040816326530612,20.25
0.2551020408163266,1.7448979591836735,20.25
0.2551020408163266,1.7857142857142856,20.1
0.2551020408163266,1.8265306122448979,19.900000000000002
0.2551020408163266,1.8673469387755102,21.400000000000002
0.2551020408163266,1.9081632653061225,21.200000000000003
0.2551020408163266,1.9489795918367347,20.55
0.2551020408163266,1.989795918367347,20.450000000000003
0.2551020408163266,2.0306122448979593,21.75
0.2551020408163266,2.071428571428571,23.35
0.2551020408163266,2.1122448979591835,9.450000000000001
0.2551020408163266,2.1530612244897958,40.5
0.2551020408163266,2.193877551020408,37.800000000000004
0.2551020408163266,2.2346938775510203,36.6
0.2551020408163266,2.2755102040816326,40.300000000000004
0.2551020408163266,2.316326530612245,39.25
0.2551020408163266,2.357142857142857,38.85
0.2551020408163266,2.3979591836734695,38.25
0.2551020408163266,2.4387755102040813,37.5
0.2551020408163266,2.479591836734694,37.1
0.2551020408163266,2.520408163265306,36.65
0.2551020408163266,2.561224489795918,35.95
0.2551020408163266,2.6020408163265305,35.65
0.2551020408163266,2.642857142857143,35.300000000000004
0.2551020408163266,2.683673469387755,34.65
0.2551020408163266,2.724489795918367,34.35
0.2551020408163266,2.7653061224489797,34.1
0.2551020408163266,2.8061224489795915,33.800000000000004
0.2551020408163266,2.8469387755102042,33.550000000000004
0.2551020408163266,2.887755102040816,33.050000000000004
0.2551020408163266,2.9285714285714284,32.75
0.2551020408163266,2.9693877551020407,32.550000000000004
0.2551020408163266,3.010204081632653,32.300000000000004
0.2551020408163266,3.0510204081632653,32.15
0.2551020408163266,3.091836734693877,31.950000000000003
0.2551020408163266,3.13265306122449,31.75
0.2551020408163266,3.1734693877551017,31.3
0.2551020408163266,3.2142857142857144,31.1
0.2551020408163266,3.2551020408163263,30.950000000000003
0.2551020408163266,3.2959183673469385,30.8
0.2551020408163266,3.336734693877551,30.700000000000003
0.2551020408163266,3.377551020408163,30.55
0.2551020408163266,3.4183673469387754,30.450000000000003
0.2551020408163266,3.4591836734693877,30.3
0.2551020408163266,3.5,30.200000000000003
0.263265306122449,1.5,18.5
0.263265306122449,1.5408163265306123,18.650000000000002
0.263265306122449,1.5816326530612246,18.650000000000002
0.263265306122449,1.6224489795918366,18.6
0.263265306122449,1.663265306122449,18.5
0.263265306122449,1.7040816326530612,18.35
0.263265306122449,1.7448979591836735,20.0
0.263265306122449,1.7857142857142856,19.950000000000003
0.263265306122449,1.8265306122448979,19.75
0.263265306122449,1.8673469387755102,19.400000000000002
0.263265306122449,1.9081632653061225,19.1
0.263265306122449,1.9489795918367347,19.0
0.263265306122449,1.989795918367347,20.25
0.263265306122449,2.0306122448979593,20.35
0.263265306122449,2.071428571428571,21.8
0.263265306122449,2.1122448979591835,9.5
0.263265306122449,2.1530612244897958,38.550000000000004
0.263265306122449,2.193877551020408,37.75
0.263265306122449,2.2346938775510203,36.25
0.263265306122449,2.2755102040816326,35.550000000000004
0.263265306122449,2.316326530612245,34.4
0.263265306122449,2.357142857142857,33.85
0.263265306122449,2.3979591836734695,37.65
0.263265306122449,2.4387755102040813,37.4
0.263265306122449,2.479591836734694,37.050000000000004
0.263265306122449,2.520408163265306,36.2
0.263265306122449,2.561224489795918,35.9
0.263265306122449,2.6020408163265305,35.6
0.263265306122449,2.642857142857143,35.300000000000004
0.263265306122449,2.683673469387755,34.6
0.263265306122449,2.724489795918367,34.35
0.263265306122449,2.7653061224489797,34.050000000000004
0.263265306122449,2.8061224489795915,33.800000000000004
0.263265306122449,2.8469387755102042,33.550000000000004
0.263265306122449,2.887755102040816,32.95
0.263265306122449,2.9285714285714284,32.7
0.263265306122449,2.9693877551020407,32.5
0.263265306122449,3.010204081632653,32.300000000000004
0.263265306122449,3.0510204081632653,32.1
0.263265306122449,3.091836734693877,31.900000000000002
0.263265306122449,3.13265306122449,31.400000000000002
0.263265306122449,3.1734693877551017,31.200000000000003
0.263265306122449,3.2142857142857144,31.0
0.263265306122449,3.2551020408163263,30.85
0.263265306122449,3.2959183673469385,30.700000000000003
0.263265306122449,3.336734693877551,30.55
0.263265306122449,3.377551020408163,30.450000000000003
0.263265306122449,3.4183673469387754,30.3
0.263265306122449,3.4591836734693877,30.150000000000002
0.263265306122449,3.5,29.700000000000003
0.27142857142857146,1.5,16.75
0.27142857142857146,1.5408163265306123,18.25
0.27142857142857146,1.5816326530612246,18.400000000000002
0.27142857142857146,1.6224489795918366,18.45
0.27142857142857146,1.663265306122449,18.35
0.27142857142857146,1.7040816326530612,18.2
0.27142857142857146,1.7448979591836735,18.0
0.27142857142857146,1.7857142857142856,17.8
0.27142857142857146,1.8265306122448979,19.450000000000003
0.27142857142857146,1.8673469387755102,19.150000000000002
0.27142857142857146,1.9081632653061225,18.95
0.27142857142857146,1.9489795918367347,18.900000000000002
0.27142857142857146,1.989795918367347,18.85
0.27142857142857146,2.0306122448979593,20.25
0.27142857142857146,2.071428571428571,21.650000000000002
0.27142857142857146,2.1122448979591835,24.650000000000002
0.27142857142857146,2.1530612244897958,40.75
0.27142857142857146,2.193877551020408,35.800000000000004
0.27142857142857146,2.2346938775510203,33.85
0.27142857142857146,2.2755102040816326,32.4
0.27142857142857146,2.316326530612245,34.35
0.27142857142857146,2.357142857142857,33.85
0.27142857142857146,2.3979591836734695,32.9
0.27142857142857146,2.4387755102040813,32.550000000000004
0.27142857142857146,2.479591836734694,32.15
0.27142857142857146,2.520408163265306,36.050000000000004
0.27142857142857146,2.561224489795918,35.800000000000004
0.27142857142857146,2.6020408163265305,35.550000000000004
0.27142857142857146,2.642857142857143,35.2
0.27142857142857146,2.683673469387755,34.550000000000004
0.27142857142857146,2.724489795918367,34.300000000000004
0.27142857142857146,2.7653061224489797,34.050000000000004
0.27142857142857146,2.8061224489795915,33.75
0.27142857142857146,2.8469387755102042,33.45
0.27142857142857146,2.887755102040816,32.9
0.27142857142857146,2.9285714285714284,32.7
0.27142857142857146,2.9693877551020407,32.45
0.27142857142857146,3.010204081632653,32.25
0.27142857142857146,3.0510204081632653,32.050000000000004
0.27142857142857146,3.091836734693877,31.8
0.27142857142857146,3.13265306122449,31.3
0.27142857142857146,3.1734693877551017,31.150000000000002
0.27142857142857146,3.2142857142857144,30.950000000000003
0.27142857142857146,3.2551020408163263,30.8
0.27142857142857146,3.2959183673469385,30.6
0.27142857142857146,3.336734693877551,30.5
0.27142857142857146,3.377551020408163,30.35
0.27142857142857146,3.4183673469387754,30.150000000000002
0.27142857142857146,3.4591836734693877,29.75
0.27142857142857146,3.5,29.55
0.2795918367346939,1.5,16.6
0.2795918367346939,1.5408163265306123,16.5
0.2795918367346939,1.5816326530612246,16.400000000000002
0.2795918367346939,1.6224489795918366,18.150000000000002
0.2795918367346939,1.663265306122449,18.150000000000002
0.2795918367346939,1.7040816326530612,18.05
0.2795918367346939,1.7448979591836735,17.85
0.2795918367346939,1.7857142857142856,17.7
0.2795918367346939,1.8265306122448979,17.55
0.2795918367346939,1.8673469387755102,17.45
0.2795918367346939,1.9081632653061225,17.400000000000002
0.2795918367346939,1.9489795918367347,18.75
0.2795918367346939,1.989795918367347,18.75
0.2795918367346939,2.0306122448979593,20.1
0.2795918367346939,2.071428571428571,21.35
0.2795918367346939,2.1122448979591835,23.0
0.2795918367346939,2.1530612244897958,9.4
0.2795918367346939,2.193877551020408,37.0
0.2795918367346939,2.2346938775510203,34.25
0.2795918367346939,2.2755102040816326,32.65
0.2795918367346939,2.316326530612245,31.85
0.2795918367346939,2.357142857142857,30.75
0.2795918367346939,2.3979591836734695,32.800000000000004
0.2795918367346939,2.4387755102040813,32.45
0.2795918367346939,2.479591836734694,32.0
0.2795918367346939,2.520408163265306,31.3
0.2795918367346939,2.561224489795918,31.0
0.2795918367346939,2.6020408163265305,30.700000000000003
0.2795918367346939,2.642857142857143,34.550000000000004
0.2795918367346939,2.683673469387755,34.4
0.2795918367346939,2.724489795918367,34.2
0.2795918367346939,2.7653061224489797,33.95
0.2795918367346939,2.8061224489795915,33.7
0.2795918367346939,2.8469387755102042,33.050000000000004
0.2795918367346939,2.887755102040816,32.85
0.2795918367346939,2.9285714285714284,32.65
0.2795918367346939,2.9693877551020407,32.45
0.2795918367346939,3.010204081632653,32.25
0.2795918367346939,3.0510204081632653,32.0
0.2795918367346939,3.091836734693877,31.450000000000003
0.2795918367346939,3.13265306122449,31.25
0.2795918367346939,3.1734693877551017,31.1
0.2795918367346939,3.2142857142857144,30.900000000000002
0.2795918367346939,3.2551020408163263,30.75
0.2795918367346939,3.2959183673469385,30.55
0.2795918367346939,3.336734693877551,30.400000000000002
0.2795918367346939,3.377551020408163,30.25
0.2795918367346939,3.4183673469387754,29.8
0.2795918367346939,3.4591836734693877,29.650000000000002
0.2795918367346939,3.5,29.450000000000003
0.28775510204081634,1.5,16.400000000000002
0.28775510204081634,1.5408163265306123,16.35
0.28775510204081634,1.5816326530612246,16.3
0.28775510204081634,1.6224489795918366,16.2
0.28775510204081634,1.663265306122449,16.150000000000002
0.28775510204081634,1.7040816326530612,17.75
0.28775510204081634,1.7448979591836735,17.650000000000002
0.28775510204081634,1.7857142857142856,17.5
0.28775510204081634,1.8265306122448979,17.45
0.28775510204081634,1.8673469387755102,17.400000000000002
0.28775510204081634,1.9081632653061225,17.3
0.28775510204081634,1.9489795918367347,18.55
0.28775510204081634,1.989795918367347,18.650000000000002
0.28775510204081634,2.0306122448979593,18.650000000000002
0.28775510204081634,2.071428571428571,20.05
0.28775510204081634,2.1122448979591835,21.400000000000002
0.28775510204081634,2.1530612244897958,9.4
0.28775510204081634,2.193877551020408,38.550000000000004
0.28775510204081634,2.2346938775510203,35.2
0.28775510204081634,2.2755102040816326,33.35
0.28775510204081634,2.316326530612245,32.050000000000004
0.28775510204081634,2.357142857142857,30.900000000000002
0.28775510204081634,2.3979591836734695,30.35
0.28775510204081634,2.4387755102040813,29.400000000000002
0.28775510204081634,2.479591836734694,31.3
0.28775510204081634,2.520408163265306,31.200000000000003
0.28775510204081634,2.561224489795918,30.900000000000002
0.28775510204081634,2.6020408163265305,30.6
0.28775510204081634,2.642857142857143,29.950000000000003
0.28775510204081634,2.683673469387755,29.700000000000003
0.28775510204081634,2.724489795918367,33.9
0.28775510204081634,2.7653061224489797,33.75
0.28775510204081634,2.8061224489795915,33.1
0.28775510204081634,2.8469387755102042,32.95
0.28775510204081634,2.887755102040816,32.800000000000004
0.28775510204081634,2.9285714285714284,32.6
0.28775510204081634,2.9693877551020407,32.4
0.28775510204081634,3.010204081632653,32.15
0.28775510204081634,3.0510204081632653,31.900000000000002
0.28775510204081634,3.091836734693877,31.400000000000002
0.28775510204081634,3.13265306122449,31.200000000000003
0.28775510204081634,3.1734693877551017,31.05
0.28775510204081634,3.2142857142857144,30.85
0.28775510204081634,3.2551020408163263,30.700000000000003
0.28775510204081634,3.2959183673469385,30.5
0.28775510204081634,3.336734693877551,30.35
0.28775510204081634,3.377551020408163,29.900000000000002
0.28775510204081634,3.4183673469387754,29.700000000000003
0.28775510204081634,3.4591836734693877,29.55
0.28775510204081634,3.5,29.400000000000002
0.29591836734693877,1.5,16.150000000000002
0.29591836734693877,1.5408163265306123,16.150000000000002
0.29591836734693877,1.5816326530612246,16.1
0.29591836734693877,1.6224489795918366,16.1
0.29591836734693877,1.663265306122449,16.05
0.29591836734693877,1.7040816326530612,16.0
0.29591836734693877,1.7448979591836735,15.950000000000001
0.29591836734693877,1.7857142857142856,17.25
0.29591836734693877,1.8265306122448979,17.25
0.29591836734693877,1.8673469387755102,17.25
0.29591836734693877,1.9081632653061225,17.25
0.29591836734693877,1.9489795918367347,17.2
0.29591836734693877,1.989795918367347,18.55
0.29591836734693877,2.0306122448979593,18.55
0.29591836734693877,2.071428571428571,19.950000000000003
0.29591836734693877,2.1122448979591835,21.35
0.29591836734693877,2.1530612244897958,24.200000000000003
0.29591836734693877,2.193877551020408,40.75
0.29591836734693877,2.2346938775510203,35.85
0.29591836734693877,2.2755102040816326,33.800000000000004
0.29591836734693877,2.316326530612245,32.300000000000004
0.29591836734693877,2.357142857142857,31.1
0.29591836734693877,2.3979591836734695,30.450000000000003
0.29591836734693877,2.4387755102040813,29.5
0.29591836734693877,2.479591836734694,29.05
0.29591836734693877,2.520408163265306,28.700000000000003
0.29591836734693877,2.561224489795918,27.950000000000003
0.29591836734693877,2.6020408163265305,29.85
0.29591836734693877,2.642857142857143,29.75
0.29591836734693877,2.683673469387755,29.6
0.29591836734693877,2.724489795918367,29.400000000000002
0.29591836734693877,2.7653061224489797,29.150000000000002
0.29591836734693877,2.8061224489795915,28.950000000000003
0.29591836734693877,2.8469387755102042,32.7
0.29591836734693877,2.887755102040816,32.6
